"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"st-gallen","860","0","0","0","28644","17791","18461","18461"
"st-gallen","865","0","0","0","28644","17791","18461","18461"
"st-gallen","870","0","0","0","28644","17791","18461","18461"
"st-gallen","875","0","0","0","28644","17791","18461","18461"
"st-gallen","880","0","0","0","28644","17791","18461","18461"
"st-gallen","885","0","0","0","28644","17791","18461","18461"
"st-gallen","890","0","0","0","28644","17791","18461","18461"
"st-gallen","895","0","0","0","28644","17791","18461","18461"
"st-gallen","900","0","0","0","28644","17791","18461","18461"
"st-gallen","905","18","10","1","28622","17769","18447","18447"
"st-gallen","910","70","42","2","28555","17702","18405","18405"
"st-gallen","915","154","94","5","28444","17591","18336","18336"
"st-gallen","920","262","167","8","28292","17439","18242","18242"
"st-gallen","925","383","261","13","28099","17246","18124","18124"
"st-gallen","930","514","371","19","27868","17015","17983","17983"
"st-gallen","935","650","495","25","27600","16747","17821","17821"
"st-gallen","940","792","626","33","27297","16444","17637","17637"
"st-gallen","945","937","765","41","26958","16105","17431","17431"
"st-gallen","950","1084","910","49","26585","15732","17205","17205"
"st-gallen","955","1233","1059","58","26178","15325","16957","16957"
"st-gallen","960","1383","1213","67","25738","14885","16688","16688"
"st-gallen","965","1535","1369","76","25264","14411","16399","16399"
"st-gallen","970","1687","1528","86","24756","13903","16089","16089"
"st-gallen","975","1839","1690","96","24216","13363","15758","15758"
"st-gallen","980","1991","1855","106","23642","12789","15407","15407"
"st-gallen","985","2143","2022","116","23035","12182","15035","15035"
"st-gallen","990","2296","2191","127","22396","11543","14643","14643"
"st-gallen","995","2448","2362","137","21724","10871","14230","14230"
"st-gallen","1000","2600","2534","148","21019","10166","13797","13797"
"st-gallen","1005","2752","2707","159","20281","9428","13343","13343"
"st-gallen","1010","2904","2882","170","19511","8658","12869","12869"
"st-gallen","1015","3056","3058","180","18709","7856","12374","12374"
"st-gallen","1020","3208","3234","191","17875","7022","11859","11859"
"st-gallen","1025","3361","3411","202","17008","6155","11323","11323"
"st-gallen","1030","3513","3587","213","16110","5257","10767","10767"
"st-gallen","1035","3665","3763","224","15180","4327","10190","10190"
"st-gallen","1040","3817","3939","235","14218","3365","9593","9593"
"st-gallen","1045","3969","4116","245","13225","2372","8975","8975"
"st-gallen","1050","4121","4292","256","12199","1346","8336","8336"
"st-gallen","1055","4238","4447","266","11187","334","7705","7705"
"st-gallen","1060","4286","4561","274","10231","-622","7109","7109"
"st-gallen","1065","4269","4632","279","9331","-1522","6548","6548"
"st-gallen","1070","4207","4662","283","8484","-2369","6016","6016"
"st-gallen","1075","4116","4652","284","7685","-3168","5511","5511"
"st-gallen","1080","4007","4606","284","6930","-3923","5030","5030"
"st-gallen","1085","3886","4537","281","6218","-4635","4573","4573"
"st-gallen","1090","3755","4449","278","5545","-5308","4139","4139"
"st-gallen","1095","3618","4348","273","4910","-5943","3727","3727"
"st-gallen","1100","3476","4235","267","4312","-6541","3337","3337"
"st-gallen","1105","3329","4112","260","3750","-7103","2968","2968"
"st-gallen","1110","3180","3982","253","3224","-7629","2621","2621"
"st-gallen","1115","3029","3845","245","2733","-8120","2295","2295"
"st-gallen","1120","2877","3703","236","2277","-8576","1989","1989"
"st-gallen","1125","2725","3555","227","1855","-8998","1705","1705"
"st-gallen","1130","2573","3402","217","1468","-9385","1440","1440"
"st-gallen","1135","2421","3245","208","1115","-9738","1197","1197"
"st-gallen","1140","2269","3083","198","795","-10058","974","974"
"st-gallen","1145","2117","2917","187","509","-10344","771","771"
"st-gallen","1150","1965","2749","177","257","-10596","589","589"
"st-gallen","1155","1813","2578","166","38","-10815","427","427"
"st-gallen","1160","1660","2405","155","-147","-11000","286","286"
"st-gallen","1165","1508","2229","144","-300","-11153","166","166"
"st-gallen","1170","1356","2053","134","-420","-11273","66","66"
"st-gallen","1175","1204","1877","123","-509","-11362","-14","-14"
"st-gallen","1180","1052","1701","112","-565","-11418","-73","-73"
"st-gallen","1185","900","1525","101","-590","-11443","-111","-111"
"st-gallen","1190","748","1348","90","-583","-11436","-129","-129"
"st-gallen","1195","595","1172","79","-545","-11398","-127","-127"
"st-gallen","1200","443","996","69","-474","-11327","-104","-104"
"st-gallen","1205","309","830","58","-394","-11247","-74","-74"
"st-gallen","1210","209","685","49","-326","-11179","-52","-52"
"st-gallen","1215","141","561","41","-271","-11124","-37","-37"
"st-gallen","1220","96","458","34","-225","-11078","-26","-26"
"st-gallen","1225","66","375","28","-188","-11041","-18","-18"
"st-gallen","1230","44","310","23","-158","-11011","-13","-13"
"st-gallen","1235","28","257","18","-132","-10985","-8","-8"
"st-gallen","1240","18","212","15","-110","-10963","-6","-6"
"st-gallen","1245","10","175","12","-92","-10945","-3","-3"
"st-gallen","1250","5","143","9","-76","-10929","-2","-2"
"st-gallen","1255","2","117","7","-62","-10915","-1","-1"
"st-gallen","1260","1","93","5","-50","-10903","0","0"
"st-gallen","1265","0","74","4","-40","-10893","0","0"
"st-gallen","1270","0","57","3","-31","-10884","0","0"
"st-gallen","1275","0","43","2","-23","-10876","0","0"
"st-gallen","1280","0","31","1","-17","-10870","0","0"
"st-gallen","1285","0","21","1","-12","-10865","0","0"
"st-gallen","1290","0","14","1","-8","-10861","0","0"
"st-gallen","1295","0","9","0","-5","-10858","0","0"
"st-gallen","1300","0","5","0","-3","-10856","0","0"
"st-gallen","1305","0","2","0","-1","-10854","0","0"
"st-gallen","1310","0","1","0","0","-10853","0","0"
"st-gallen","1315","0","0","0","0","-10853","0","0"
"st-gallen","1320","0","0","0","0","-10853","0","0"
"st-gallen","1325","0","0","0","0","-10853","0","0"
"st-gallen","1330","0","0","0","0","-10853","0","0"
"st-gallen","1335","0","0","0","0","-10853","0","0"
"st-gallen","1340","0","0","0","0","-10853","0","0"
"st-gallen","1345","0","0","0","0","-10853","0","0"
"st-gallen","1350","0","0","0","0","-10853","0","0"
"st-gallen","1355","0","0","0","0","-10853","0","0"
"st-gallen","1360","0","0","0","0","-10853","0","0"
"st-gallen","1365","0","0","0","0","-10853","0","0"
"st-gallen","1370","0","0","0","0","-10853","0","0"
"st-gallen","1375","0","0","0","0","-10853","0","0"
"st-gallen","1380","0","0","0","0","-10853","0","0"
"st-gallen","1385","0","0","0","0","-10853","0","0"
"st-gallen","1390","0","0","0","0","-10853","0","0"
"st-gallen","1395","0","0","0","0","-10853","0","0"
"st-gallen","1400","0","0","0","0","-10853","0","0"
"st-gallen","1405","0","0","0","0","-10853","0","0"
"st-gallen","1410","0","0","0","0","-10853","0","0"
"st-gallen","1415","0","0","0","0","-10853","0","0"
"st-gallen","1420","0","0","0","0","-10853","0","0"
"st-gallen","1425","0","0","0","0","-10853","0","0"
"st-gallen","1430","0","0","0","0","-10853","0","0"
"st-gallen","1435","0","0","0","0","-10853","0","0"
"st-gallen","1440","0","0","0","0","-10853","0","0"
"lugano","0","0","0","0","0","-6972","0","0"
"lugano","5","0","0","0","0","-6972","0","0"
"lugano","10","0","0","0","0","-6972","0","0"
"lugano","15","0","0","0","0","-6972","0","0"
"lugano","20","0","0","0","0","-6972","0","0"
"lugano","25","0","0","0","0","-6972","0","0"
"lugano","30","0","0","0","0","-6972","0","0"
"lugano","35","0","0","0","0","-6972","0","0"
"lugano","40","0","0","0","0","-6972","0","0"
"lugano","45","0","0","0","0","-6972","0","0"
"lugano","50","0","0","0","0","-6972","0","0"
"lugano","55","0","0","0","0","-6972","0","0"
"lugano","60","0","0","0","0","-6972","0","0"
"lugano","65","0","0","0","0","-6972","0","0"
"lugano","70","0","0","0","0","-6972","0","0"
"lugano","75","0","0","0","0","-6972","0","0"
"lugano","80","0","0","0","0","-6972","0","0"
"lugano","85","0","0","0","0","-6972","0","0"
"lugano","90","0","0","0","0","-6972","0","0"
"lugano","95","0","0","0","0","-6972","0","0"
"lugano","100","0","0","0","0","-6972","0","0"
"lugano","105","0","0","0","0","-6972","0","0"
"lugano","110","0","0","0","0","-6972","0","0"
"lugano","115","0","0","0","0","-6972","0","0"
"lugano","120","0","0","0","0","-6972","0","0"
"lugano","125","0","0","0","0","-6972","0","0"
"lugano","130","0","0","0","0","-6972","0","0"
"lugano","135","0","0","0","0","-6972","0","0"
"lugano","140","0","0","0","0","-6972","0","0"
"lugano","145","0","0","0","0","-6972","0","0"
"lugano","150","0","0","0","0","-6972","0","0"
"lugano","155","0","0","0","0","-6972","0","0"
"lugano","160","0","0","0","0","-6972","0","0"
"lugano","165","0","0","0","0","-6972","0","0"
"lugano","170","0","0","0","0","-6972","0","0"
"lugano","175","0","0","0","0","-6972","0","0"
"lugano","180","0","0","0","0","-6972","0","0"
"lugano","185","0","0","0","0","-6972","0","0"
"lugano","190","0","0","0","0","-6972","0","0"
"lugano","195","0","0","0","0","-6972","0","0"
"lugano","200","0","0","0","0","-6972","0","0"
"lugano","205","0","0","0","0","-6972","0","0"
"lugano","210","0","0","0","0","-6972","0","0"
"lugano","215","0","0","0","0","-6972","0","0"
"lugano","220","0","0","0","0","-6972","0","0"
"lugano","225","0","0","0","0","-6972","0","0"
"lugano","230","0","0","0","0","-6972","0","0"
"lugano","235","0","0","0","0","-6972","0","0"
"lugano","240","0","0","0","0","-6972","0","0"
"lugano","245","0","0","0","0","-6972","0","0"
"lugano","250","0","0","0","0","-6972","0","0"
"lugano","255","0","0","0","0","-6972","0","0"
"lugano","260","0","0","0","0","-6972","0","0"
"lugano","265","0","0","0","0","-6972","0","0"
"lugano","270","0","0","0","0","-6972","0","0"
"lugano","275","0","0","0","0","-6972","0","0"
"lugano","280","0","0","0","0","-6972","0","0"
"lugano","285","0","0","0","0","-6972","0","0"
"lugano","290","0","0","0","0","-6972","0","0"
"lugano","295","0","0","0","0","-6972","0","0"
"lugano","300","0","0","0","0","-6972","0","0"
"lugano","305","11","2","4","-3","-6975","-2","-2"
"lugano","310","44","6","17","-13","-6985","-8","-8"
"lugano","315","97","15","39","-27","-6999","-15","-15"
"lugano","320","165","26","68","-44","-7016","-22","-22"
"lugano","325","249","40","106","-61","-7033","-28","-28"
"lugano","330","345","55","149","-75","-7047","-31","-31"
"lugano","335","452","72","199","-84","-7056","-29","-29"
"lugano","340","568","89","254","-86","-7058","-22","-22"
"lugano","345","691","107","313","-79","-7051","-7","-7"
"lugano","350","822","125","378","-62","-7034","16","16"
"lugano","355","957","143","447","-32","-7004","48","48"
"lugano","360","1098","161","519","10","-6962","91","91"
"lugano","365","1243","179","596","64","-6908","143","143"
"lugano","370","1392","197","677","133","-6839","206","206"
"lugano","375","1544","215","761","217","-6755","281","281"
"lugano","380","1698","233","848","316","-6656","368","368"
"lugano","385","1855","251","939","431","-6541","469","469"
"lugano","390","2012","269","1033","564","-6408","583","583"
"lugano","395","2169","287","1130","714","-6258","711","711"
"lugano","400","2327","305","1229","883","-6089","854","854"
"lugano","405","2484","324","1329","1072","-5900","1012","1012"
"lugano","410","2642","342","1431","1281","-5691","1184","1184"
"lugano","415","2799","360","1534","1510","-5462","1371","1371"
"lugano","420","2957","378","1637","1759","-5213","1573","1573"
"lugano","425","3115","396","1741","2028","-4944","1789","1789"
"lugano","430","3272","414","1845","2319","-4653","2020","2020"
"lugano","435","3430","432","1949","2630","-4342","2266","2266"
"lugano","440","3587","450","2053","2962","-4010","2526","2526"
"lugano","445","3745","468","2157","3315","-3657","2801","2801"
"lugano","450","3902","486","2261","3689","-3283","3091","3091"
"lugano","455","4037","501","2357","4091","-2881","3399","3399"
"lugano","460","4129","510","2435","4526","-2446","3729","3729"
"lugano","465","4182","511","2497","4992","-1980","4078","4078"
"lugano","470","4202","507","2541","5483","-1489","4441","4441"
"lugano","475","4193","497","2571","5995","-977","4816","4816"
"lugano","480","4159","484","2588","6523","-449","5199","5199"
"lugano","485","4102","469","2592","7061","89","5589","5589"
"lugano","490","4028","452","2587","7607","635","5981","5981"
"lugano","495","3937","435","2571","8156","1184","6374","6374"
"lugano","500","3835","417","2547","8704","1732","6764","6764"
"lugano","505","3721","399","2513","9249","2277","7151","7151"
"lugano","510","3598","381","2472","9791","2819","7532","7532"
"lugano","515","3465","363","2422","10327","3355","7908","7908"
"lugano","520","3324","345","2366","10856","3884","8277","8277"
"lugano","525","3178","327","2302","11377","4405","8636","8636"
"lugano","530","3027","309","2231","11888","4916","8987","8987"
"lugano","535","2872","291","2153","12387","5415","9326","9326"
"lugano","540","2715","273","2069","12872","5900","9652","9652"
"lugano","545","2557","255","1980","13343","6371","9964","9964"
"lugano","550","2400","237","1885","13797","6825","10261","10261"
"lugano","555","2242","219","1789","14233","7261","10544","10544"
"lugano","560","2085","201","1689","14650","7678","10812","10812"
"lugano","565","1927","183","1588","15047","8075","11066","11066"
"lugano","570","1770","165","1485","15426","8454","11304","11304"
"lugano","575","1612","146","1381","15784","8812","11529","11529"
"lugano","580","1455","128","1277","16121","9149","11738","11738"
"lugano","585","1297","110","1173","16437","9465","11933","11933"
"lugano","590","1139","92","1069","16732","9760","12113","12113"
"lugano","595","982","74","965","17007","10035","12278","12278"
"lugano","600","824","56","861","17260","10288","12429","12429"
"lugano","605","678","40","761","17490","10518","12563","12563"
"lugano","610","554","26","670","17692","10720","12679","12679"
"lugano","615","448","16","587","17868","10896","12778","12778"
"lugano","620","360","10","513","18021","11049","12862","12862"
"lugano","625","285","5","446","18154","11182","12934","12934"
"lugano","630","224","3","386","18268","11296","12994","12994"
"lugano","635","173","1","331","18366","11394","13043","13043"
"lugano","640","132","1","282","18450","11478","13084","13084"
"lugano","645","98","0","238","18522","11550","13117","13117"
"lugano","650","70","0","198","18583","11611","13144","13144"
"lugano","655","48","0","163","18636","11664","13165","13165"
"lugano","660","31","0","131","18681","11709","13182","13182"
"lugano","665","19","0","104","18717","11745","13194","13194"
"lugano","670","10","0","80","18747","11775","13203","13203"
"lugano","675","5","0","60","18770","11798","13208","13208"
"lugano","680","2","0","44","18788","11816","13211","13211"
"lugano","685","1","0","30","18801","11829","13212","13212"
"lugano","690","0","0","20","18810","11838","13213","13213"
"lugano","695","0","0","13","18817","11845","13213","13213"
"lugano","700","0","0","8","18821","11849","13213","13213"
"lugano","705","0","0","4","18824","11852","13213","13213"
"lugano","710","0","0","2","18826","11854","13213","13213"
"lugano","715","0","0","1","18827","11855","13213","13213"
"lugano","720","0","0","0","18828","11856","13213","13213"
"lugano","725","0","0","0","18828","11856","13213","13213"
"lugano","730","0","0","0","18828","11856","13213","13213"
"lugano","735","0","0","0","18828","11856","13213","13213"
"lugano","740","0","0","0","18828","11856","13213","13213"
"lugano","745","0","0","0","18828","11856","13213","13213"
"lugano","750","0","0","0","18828","11856","13213","13213"
"lugano","755","0","0","0","18828","11856","13213","13213"
"lugano","760","0","0","0","18828","11856","13213","13213"
"lugano","765","0","0","0","18828","11856","13213","13213"
"lugano","770","0","0","0","18828","11856","13213","13213"
"lugano","775","0","0","0","18828","11856","13213","13213"
"lugano","780","0","0","0","18828","11856","13213","13213"
"lugano","785","0","0","0","18828","11856","13213","13213"
"lugano","790","0","0","0","18828","11856","13213","13213"
"lugano","795","0","0","0","18828","11856","13213","13213"
"lugano","800","0","0","0","18828","11856","13213","13213"
"lugano","805","0","0","0","18828","11856","13213","13213"
"lugano","810","0","0","0","18828","11856","13213","13213"
"lugano","815","0","0","0","18828","11856","13213","13213"
"lugano","820","0","0","0","18828","11856","13213","13213"
"lugano","825","0","0","0","18828","11856","13213","13213"
"lugano","830","0","0","0","18828","11856","13213","13213"
"lugano","835","0","0","0","18828","11856","13213","13213"
"lugano","840","0","0","0","18828","11856","13213","13213"
"lugano","845","0","0","0","18828","11856","13213","13213"
"lugano","850","0","0","0","18828","11856","13213","13213"
"lugano","855","0","0","0","18828","11856","13213","13213"
"lugano","860","0","0","0","18828","11856","13213","13213"
"lugano","865","0","0","0","18828","11856","13213","13213"
"lugano","870","0","0","0","18828","11856","13213","13213"
"lugano","875","0","0","0","18828","11856","13213","13213"
"lugano","880","0","0","0","18828","11856","13213","13213"
"lugano","885","0","0","0","18828","11856","13213","13213"
"lugano","890","0","0","0","18828","11856","13213","13213"
"lugano","895","0","0","0","18828","11856","13213","13213"
"lugano","900","0","0","0","18828","11856","13213","13213"
"lugano","905","11","2","4","18814","11842","13204","13204"
"lugano","910","44","6","17","18773","11801","13176","13176"
"lugano","915","96","15","39","18705","11733","13131","13131"
"lugano","920","164","26","69","18612","11640","13069","13069"
"lugano","925","246","40","107","18493","11521","12991","12991"
"lugano","930","342","55","151","18351","11379","12897","12897"
"lugano","935","448","72","202","18187","11215","12787","12787"
"lugano","940","562","89","258","18000","11028","12663","12663"
"lugano","945","685","107","319","17791","10819","12524","12524"
"lugano","950","814","125","384","17560","10588","12370","12370"
"lugano","955","947","143","455","17308","10336","12201","12201"
"lugano","960","1084","161","529","17035","10063","12018","12018"
"lugano","965","1223","179","608","16740","9768","11819","11819"
"lugano","970","1365","197","691","16424","9452","11606","11606"
"lugano","975","1507","215","778","16087","9115","11378","11378"
"lugano","980","1650","233","868","15728","8756","11136","11136"
"lugano","985","1794","251","962","15348","8376","10879","10879"
"lugano","990","1938","269","1060","14947","7975","10607","10607"
"lugano","995","2083","287","1160","14525","7553","10320","10320"
"lugano","1000","2228","305","1263","14081","7109","10019","10019"
"lugano","1005","2373","324","1368","13617","6645","9703","9703"
"lugano","1010","2518","342","1475","13131","6159","9372","9372"
"lugano","1015","2663","360","1584","12624","5652","9027","9027"
"lugano","1020","2808","378","1693","12097","5125","8667","8667"
"lugano","1025","2952","396","1803","11548","4576","8292","8292"
"lugano","1030","3097","414","1914","10978","4006","7903","7903"
"lugano","1035","3242","432","2025","10387","3415","7499","7499"
"lugano","1040","3387","450","2136","9776","2804","7080","7080"
"lugano","1045","3532","468","2247","9143","2171","6646","6646"
"lugano","1050","3677","486","2358","8490","1518","6198","6198"
"lugano","1055","3799","501","2460","7843","871","5754","5754"
"lugano","1060","3878","510","2545","7230","258","5332","5332"
"lugano","1065","3919","511","2613","6650","-322","4931","4931"
"lugano","1070","3928","507","2664","6099","-873","4548","4548"
"lugano","1075","3908","497","2699","5578","-1394","4182","4182"
"lugano","1080","3863","484","2721","5082","-1890","3834","3834"
"lugano","1085","3796","469","2731","4612","-2360","3502","3502"
"lugano","1090","3711","452","2730","4165","-2807","3185","3185"
"lugano","1095","3611","435","2719","3741","-3231","2883","2883"
"lugano","1100","3498","417","2699","3339","-3633","2596","2596"
"lugano","1105","3376","399","2669","2960","-4012","2324","2324"
"lugano","1110","3248","381","2631","2602","-4370","2067","2067"
"lugano","1115","3114","363","2584","2266","-4706","1824","1824"
"lugano","1120","2976","345","2529","1952","-5020","1597","1597"
"lugano","1125","2836","327","2467","1659","-5313","1384","1384"
"lugano","1130","2694","309","2397","1388","-5584","1186","1186"
"lugano","1135","2552","291","2320","1139","-5833","1003","1003"
"lugano","1140","2408","273","2236","911","-6061","834","834"
"lugano","1145","2263","255","2146","705","-6267","680","680"
"lugano","1150","2118","237","2051","520","-6452","541","541"
"lugano","1155","1973","219","1952","356","-6616","417","417"
"lugano","1160","1828","201","1849","214","-6758","307","307"
"lugano","1165","1683","183","1743","93","-6879","212","212"
"lugano","1170","1538","165","1635","-7","-6979","132","132"
"lugano","1175","1394","146","1525","-86","-7058","66","66"
"lugano","1180","1249","128","1415","-144","-7116","15","15"
"lugano","1185","1104","110","1305","-181","-7153","-22","-22"
"lugano","1190","959","92","1194","-197","-7169","-43","-43"
"lugano","1195","814","74","1083","-192","-7164","-50","-50"
"lugano","1200","669","56","972","-166","-7138","-43","-43"
"lugano","1205","536","40","865","-133","-7105","-29","-29"
"lugano","1210","424","26","767","-107","-7079","-20","-20"
"lugano","1215","331","16","678","-86","-7058","-14","-14"
"lugano","1220","254","10","597","-70","-7042","-9","-9"
"lugano","1225","191","5","524","-57","-7029","-6","-6"
"lugano","1230","142","3","457","-48","-7020","-4","-4"
"lugano","1235","103","1","397","-40","-7012","-3","-3"
"lugano","1240","73","1","342","-34","-7006","-2","-2"
"lugano","1245","50","0","292","-29","-7001","-2","-2"
"lugano","1250","34","0","247","-24","-6996","-1","-1"
"lugano","1255","23","0","206","-20","-6992","-1","-1"
"lugano","1260","14","0","170","-16","-6988","-1","-1"
"lugano","1265","9","0","137","-13","-6985","0","0"
"lugano","1270","6","0","109","-11","-6983","0","0"
"lugano","1275","3","0","85","-8","-6980","0","0"
"lugano","1280","1","0","65","-6","-6978","0","0"
"lugano","1285","0","0","48","-5","-6977","0","0"
"lugano","1290","0","0","34","-4","-6976","0","0"
"lugano","1295","0","0","23","-3","-6975","0","0"
"lugano","1300","0","0","15","-2","-6974","0","0"
"lugano","1305","0","0","9","-1","-6973","0","0"
"lugano","1310","0","0","5","-1","-6973","0","0"
"lugano","1315","0","0","3","0","-6972","0","0"
"lugano","1320","0","0","1","0","-6972","0","0"
"lugano","1325","0","0","1","0","-6972","0","0"
"lugano","1330","0","0","0","0","-6972","0","0"
"lugano","1335","0","0","0","0","-6972","0","0"
"lugano","1340","0","0","0","0","-6972","0","0"
"lugano","1345","0","0","0","0","-6972","0","0"
"lugano","1350","0","0","0","0","-6972","0","0"
"lugano","1355","0","0","0","0","-6972","0","0"
"lugano","1360","0","0","0","0","-6972","0","0"
"lugano","1365","0","0","0","0","-6972","0","0"
"lugano","1370","0","0","0","0","-6972","0","0"
"lugano","1375","0","0","0","0","-6972","0","0"
"lugano","1380","0","0","0","0","-6972","0","0"
"lugano","1385","0","0","0","0","-6972","0","0"
"lugano","1390","0","0","0","0","-6972","0","0"
"lugano","1395","0","0","0","0","-6972","0","0"
"lugano","1400","0","0","0","0","-6972","0","0"
"lugano","1405","0","0","0","0","-6972","0","0"
"lugano","1410","0","0","0","0","-6972","0","0"
"lugano","1415","0","0","0","0","-6972","0","0"
"lugano","1420","0","0","0","0","-6972","0","0"
"lugano","1425","0","0","0","0","-6972","0","0"
"lugano","1430","0","0","0","0","-6972","0","0"
"lugano","1435","0","0","0","0","-6972","0","0"
"lugano","1440","0","0","0","0","-6972","0","0"
"biel-bienne","0","0","0","0","0","-3453","0","0"
"biel-bienne","5","0","0","0","0","-3453","0","0"
"biel-bienne","10","0","0","0","0","-3453","0","0"
"biel-bienne","15","0","0","0","0","-3453","0","0"
"biel-bienne","20","0","0","0","0","-3453","0","0"
"biel-bienne","25","0","0","0","0","-3453","0","0"
"biel-bienne","30","0","0","0","0","-3453","0","0"
"biel-bienne","35","0","0","0","0","-3453","0","0"
"biel-bienne","40","0","0","0","0","-3453","0","0"
"biel-bienne","45","0","0","0","0","-3453","0","0"
"biel-bienne","50","0","0","0","0","-3453","0","0"
"biel-bienne","55","0","0","0","0","-3453","0","0"
"biel-bienne","60","0","0","0","0","-3453","0","0"
"biel-bienne","65","0","0","0","0","-3453","0","0"
"biel-bienne","70","0","0","0","0","-3453","0","0"
"biel-bienne","75","0","0","0","0","-3453","0","0"
"biel-bienne","80","0","0","0","0","-3453","0","0"
"biel-bienne","85","0","0","0","0","-3453","0","0"
"biel-bienne","90","0","0","0","0","-3453","0","0"
"biel-bienne","95","0","0","0","0","-3453","0","0"
"biel-bienne","100","0","0","0","0","-3453","0","0"
"biel-bienne","105","0","0","0","0","-3453","0","0"
"biel-bienne","110","0","0","0","0","-3453","0","0"
"biel-bienne","115","0","0","0","0","-3453","0","0"
"biel-bienne","120","0","0","0","0","-3453","0","0"
"biel-bienne","125","0","0","0","0","-3453","0","0"
"biel-bienne","130","0","0","0","0","-3453","0","0"
"biel-bienne","135","0","0","0","0","-3453","0","0"
"biel-bienne","140","0","0","0","0","-3453","0","0"
"biel-bienne","145","0","0","0","0","-3453","0","0"
"biel-bienne","150","0","0","0","0","-3453","0","0"
"biel-bienne","155","0","0","0","0","-3453","0","0"
"biel-bienne","160","0","0","0","0","-3453","0","0"
"biel-bienne","165","0","0","0","0","-3453","0","0"
"biel-bienne","170","0","0","0","0","-3453","0","0"
"biel-bienne","175","0","0","0","0","-3453","0","0"
"biel-bienne","180","0","0","0","0","-3453","0","0"
"biel-bienne","185","0","0","0","0","-3453","0","0"
"biel-bienne","190","0","0","0","0","-3453","0","0"
"biel-bienne","195","0","0","0","0","-3453","0","0"
"biel-bienne","200","0","0","0","0","-3453","0","0"
"biel-bienne","205","0","0","0","0","-3453","0","0"
"biel-bienne","210","0","0","0","0","-3453","0","0"
"biel-bienne","215","0","0","0","0","-3453","0","0"
"biel-bienne","220","0","0","0","0","-3453","0","0"
"biel-bienne","225","0","0","0","0","-3453","0","0"
"biel-bienne","230","0","0","0","0","-3453","0","0"
"biel-bienne","235","0","0","0","0","-3453","0","0"
"biel-bienne","240","0","0","0","0","-3453","0","0"
"biel-bienne","245","0","0","0","0","-3453","0","0"
"biel-bienne","250","0","0","0","0","-3453","0","0"
"biel-bienne","255","0","0","0","0","-3453","0","0"
"biel-bienne","260","0","0","0","0","-3453","0","0"
"biel-bienne","265","0","0","0","0","-3453","0","0"
"biel-bienne","270","0","0","0","0","-3453","0","0"
"biel-bienne","275","0","0","0","0","-3453","0","0"
"biel-bienne","280","0","0","0","0","-3453","0","0"
"biel-bienne","285","0","0","0","0","-3453","0","0"
"biel-bienne","290","0","0","0","0","-3453","0","0"
"biel-bienne","295","0","0","0","0","-3453","0","0"
"biel-bienne","300","0","0","0","0","-3453","0","0"
"biel-bienne","305","7","4","3","-4","-3457","-2","-2"
"biel-bienne","310","30","15","12","-18","-3471","-7","-7"
"biel-bienne","315","65","34","28","-38","-3491","-14","-14"
"biel-bienne","320","111","60","49","-64","-3517","-21","-21"
"biel-bienne","325","165","92","75","-91","-3544","-26","-26"
"biel-bienne","330","224","132","106","-118","-3571","-27","-27"
"biel-bienne","335","288","175","142","-142","-3595","-22","-22"
"biel-bienne","340","355","223","181","-161","-3614","-12","-12"
"biel-bienne","345","423","275","224","-174","-3627","5","5"
"biel-bienne","350","493","329","269","-180","-3633","29","29"
"biel-bienne","355","564","385","316","-179","-3632","60","60"
"biel-bienne","360","635","441","365","-168","-3621","98","98"
"biel-bienne","365","707","499","416","-149","-3602","144","144"
"biel-bienne","370","780","557","468","-120","-3573","198","198"
"biel-bienne","375","853","615","522","-82","-3535","259","259"
"biel-bienne","380","926","674","577","-35","-3488","328","328"
"biel-bienne","385","1000","733","632","23","-3430","404","404"
"biel-bienne","390","1074","793","689","90","-3363","488","488"
"biel-bienne","395","1148","853","746","168","-3285","580","580"
"biel-bienne","400","1222","912","804","256","-3197","679","679"
"biel-bienne","405","1297","972","862","354","-3099","786","786"
"biel-bienne","410","1372","1033","921","463","-2990","901","901"
"biel-bienne","415","1447","1093","979","582","-2871","1024","1024"
"biel-bienne","420","1523","1153","1037","712","-2741","1155","1155"
"biel-bienne","425","1598","1213","1096","852","-2601","1293","1293"
"biel-bienne","430","1674","1274","1154","1004","-2449","1439","1439"
"biel-bienne","435","1749","1334","1212","1166","-2287","1593","1593"
"biel-bienne","440","1825","1394","1271","1338","-2115","1755","1755"
"biel-bienne","445","1901","1455","1329","1522","-1931","1925","1925"
"biel-bienne","450","1977","1515","1388","1716","-1737","2103","2103"
"biel-bienne","455","2038","1568","1440","1930","-1523","2292","2292"
"biel-bienne","460","2070","1606","1480","2172","-1281","2495","2495"
"biel-bienne","465","2075","1629","1508","2440","-1013","2711","2711"
"biel-bienne","470","2060","1637","1524","2728","-725","2935","2935"
"biel-bienne","475","2028","1631","1529","3031","-422","3162","3162"
"biel-bienne","480","1986","1614","1525","3344","-109","3389","3389"
"biel-bienne","485","1934","1586","1513","3660","207","3613","3613"
"biel-bienne","490","1877","1550","1493","3979","526","3833","3833"
"biel-bienne","495","1816","1507","1465","4298","845","4049","4049"
"biel-bienne","500","1753","1460","1433","4612","1159","4258","4258"
"biel-bienne","505","1687","1409","1397","4922","1469","4461","4461"
