"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason"
"lugano","lugano:CH5112>CH5192:soft:inbound","CH5112","Lavertezzo","CH5192","Lugano","soft","inbound","swissInbound","5","FSO commune matrix 2020","missing","28.391161534742412","","","","false","",""
"lugano","lugano:CH5113>CH5192:car:inbound","CH5113","Locarno","CH5192","Lugano","car","inbound","swissInbound","80","FSO commune matrix 2020","road","20.48173114013079","40.718621966732805","2733.385","0.015321986681224841","false","",""
"lugano","lugano:CH5113>CH5192:transit:inbound","CH5113","Locarno","CH5192","Lugano","transit","inbound","swissInbound","32","FSO commune matrix 2020","missing","20.48173114013079","","","","false","",""
"lugano","lugano:CH5113>CH5192:soft:inbound","CH5113","Locarno","CH5192","Lugano","soft","inbound","swissInbound","61","FSO commune matrix 2020","missing","20.48173114013079","","","","true","","Route exceeds 35 km or three hours"
"lugano","lugano:CH5115>CH5192:car:inbound","CH5115","Losone","CH5192","Lugano","car","inbound","swissInbound","29","FSO commune matrix 2020","missing","24.333912556393575","","","","false","",""
"lugano","lugano:CH5115>CH5192:transit:inbound","CH5115","Losone","CH5192","Lugano","transit","inbound","swissInbound","13","FSO commune matrix 2020","missing","24.333912556393575","","","","false","",""
"lugano","lugano:CH5115>CH5192:soft:inbound","CH5115","Losone","CH5192","Lugano","soft","inbound","swissInbound","14","FSO commune matrix 2020","missing","24.333912556393575","","","","true","",""
"lugano","lugano:CH3821>CH5192:car:inbound","CH3821","Lostallo","CH5192","Lugano","car","inbound","swissInbound","7","FSO commune matrix 2020","missing","39.32119386707138","","","","false","",""
"lugano","lugano:CH3821>CH5192:transit:inbound","CH3821","Lostallo","CH5192","Lugano","transit","inbound","swissInbound","3","FSO commune matrix 2020","missing","39.32119386707138","","","","false","",""
"lugano","lugano:CH3821>CH5192:soft:inbound","CH3821","Lostallo","CH5192","Lugano","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","39.32119386707138","","","","false","",""
"lugano","lugano:CH5010>CH5192:car:inbound","CH5010","Lumino","CH5192","Lugano","car","inbound","swissInbound","20","FSO commune matrix 2020","missing","28.186072263846405","","","","false","",""
"lugano","lugano:CH5010>CH5192:transit:inbound","CH5010","Lumino","CH5192","Lugano","transit","inbound","swissInbound","9","FSO commune matrix 2020","missing","28.186072263846405","","","","false","",""
"lugano","lugano:CH5010>CH5192:soft:inbound","CH5010","Lumino","CH5192","Lugano","soft","inbound","swissInbound","10","FSO commune matrix 2020","missing","28.186072263846405","","","","false","",""
"lugano","lugano:CH5317>CH5192:car:inbound","CH5317","Maggia","CH5192","Lugano","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","36.10440073246196","","","","false","",""
"lugano","lugano:CH5317>CH5192:transit:inbound","CH5317","Maggia","CH5192","Lugano","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","36.10440073246196","","","","false","",""
"lugano","lugano:CH5317>CH5192:soft:inbound","CH5317","Maggia","CH5192","Lugano","soft","inbound","swissInbound","5","FSO commune matrix 2020","missing","36.10440073246196","","","","false","",""
"lugano","lugano:CH5193>CH5192:car:inbound","CH5193","Magliaso","CH5192","Lugano","car","inbound","swissInbound","101","FSO commune matrix 2020","road","5.322562346529233","8.774509136469737","1082.086","0.006908880741265417","false","",""
"lugano","lugano:CH5193>CH5192:transit:inbound","CH5193","Magliaso","CH5192","Lugano","transit","inbound","swissInbound","44","FSO commune matrix 2020","rail","5.322562346529233","9.367862588553763","","","false","",""
"lugano","lugano:CH5193>CH5192:soft:inbound","CH5193","Magliaso","CH5192","Lugano","soft","inbound","swissInbound","51","FSO commune matrix 2020","bicycle","5.322562346529233","8.772376929115564","1911.647","0.006908880741265417","true","",""
"lugano","lugano:CH5194>CH5192:car:inbound","CH5194","Manno","CH5192","Lugano","car","inbound","swissInbound","99","FSO commune matrix 2020","road","3.888023581403439","6.049087750181704","578.112","0.029297297572888837","false","",""
"lugano","lugano:CH5194>CH5192:transit:inbound","CH5194","Manno","CH5192","Lugano","transit","inbound","swissInbound","43","FSO commune matrix 2020","missing","3.888023581403439","","","","false","",""
"lugano","lugano:CH5194>CH5192:soft:inbound","CH5194","Manno","CH5192","Lugano","soft","inbound","swissInbound","50","FSO commune matrix 2020","bicycle","3.888023581403439","7.620930771371696","1526.188","0.029297297572888837","true","",""
"lugano","lugano:CH5195>CH5192:car:inbound","CH5195","Maroggia","CH5192","Lugano","car","inbound","swissInbound","63","FSO commune matrix 2020","road","7.697190512583126","12.587593281887344","1023.971","0.012819020533826034","false","",""
"lugano","lugano:CH5195>CH5192:transit:inbound","CH5195","Maroggia","CH5192","Lugano","transit","inbound","swissInbound","28","FSO commune matrix 2020","missing","7.697190512583126","","","","false","",""
"lugano","lugano:CH5195>CH5192:soft:inbound","CH5195","Maroggia","CH5192","Lugano","soft","inbound","swissInbound","31","FSO commune matrix 2020","bicycle","7.697190512583126","12.156688972420781","2753.302","0.012819020533826034","true","",""
"lugano","lugano:CH5196>CH5192:car:inbound","CH5196","Massagno","CH5192","Lugano","car","inbound","swissInbound","724","FSO commune matrix 2020","road","1.1706897470298956","2.8576068653314333","430.297","0.006908880741265417","false","",""
"lugano","lugano:CH5196>CH5192:transit:inbound","CH5196","Massagno","CH5192","Lugano","transit","inbound","swissInbound","319","FSO commune matrix 2020","missing","1.1706897470298956","","","","false","",""
"lugano","lugano:CH5196>CH5192:soft:inbound","CH5196","Massagno","CH5192","Lugano","soft","inbound","swissInbound","365","FSO commune matrix 2020","pedestrian","1.1706897470298956","1.5719167859522538","1053.243","0.006908880741265417","true","",""
"lugano","lugano:CH5197>CH5192:car:inbound","CH5197","Melano","CH5192","Lugano","car","inbound","swissInbound","102","FSO commune matrix 2020","road","9.691706206237036","14.345569618350288","1199.591","0.006908880741265417","false","",""
"lugano","lugano:CH5197>CH5192:transit:inbound","CH5197","Melano","CH5192","Lugano","transit","inbound","swissInbound","45","FSO commune matrix 2020","missing","9.691706206237036","","","","false","",""
"lugano","lugano:CH5197>CH5192:soft:inbound","CH5197","Melano","CH5192","Lugano","soft","inbound","swissInbound","51","FSO commune matrix 2020","bicycle","9.691706206237036","13.593152475144404","3016.44","0.006908880741265417","true","",""
"lugano","lugano:CH5198>CH5192:car:inbound","CH5198","Melide","CH5192","Lugano","car","inbound","swissInbound","159","FSO commune matrix 2020","road","5.166253340940466","8.715059622187303","924.264","0.02231370936253539","false","",""
"lugano","lugano:CH5198>CH5192:transit:inbound","CH5198","Melide","CH5192","Lugano","transit","inbound","swissInbound","70","FSO commune matrix 2020","rail","5.166253340940466","6.780959170365858","","","false","",""
"lugano","lugano:CH5198>CH5192:soft:inbound","CH5198","Melide","CH5192","Lugano","soft","inbound","swissInbound","81","FSO commune matrix 2020","bicycle","5.166253340940466","8.715059622187303","1972.385","0.02231370936253539","true","",""
"lugano","lugano:CH5254>CH5192:car:inbound","CH5254","Mendrisio","CH5192","Lugano","car","inbound","swissInbound","656","FSO commune matrix 2020","road","13.685666014738068","20.35353618588216","1258.616","0.006908880741265417","false","",""
"lugano","lugano:CH5254>CH5192:transit:inbound","CH5254","Mendrisio","CH5192","Lugano","transit","inbound","swissInbound","226","FSO commune matrix 2020","rail","13.685666014738068","18.224190864163255","","","false","",""
"lugano","lugano:CH5254>CH5192:soft:inbound","CH5254","Mendrisio","CH5192","Lugano","soft","inbound","swissInbound","198","FSO commune matrix 2020","bicycle","13.685666014738068","20.439657868159838","4407.52","0.006908880741265417","true","",""
"lugano","lugano:CH3822>CH5192:car:inbound","CH3822","Mesocco","CH5192","Lugano","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","51.95495326295172","","","","false","",""
"lugano","lugano:CH3822>CH5192:transit:inbound","CH3822","Mesocco","CH5192","Lugano","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","51.95495326295172","","","","false","",""
"lugano","lugano:CH3822>CH5192:soft:inbound","CH3822","Mesocco","CH5192","Lugano","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","51.95495326295172","","","","false","",""
"lugano","lugano:CH5199>CH5192:car:inbound","CH5199","Mezzovico-Vira","CH5192","Lugano","car","inbound","swissInbound","57","FSO commune matrix 2020","road","10.92144729561411","15.734262062434286","1901.061","0.5952029744652481","false","",""
"lugano","lugano:CH5199>CH5192:transit:inbound","CH5199","Mezzovico-Vira","CH5192","Lugano","transit","inbound","swissInbound","25","FSO commune matrix 2020","rail","10.92144729561411","11.58504707973086","","","false","",""
"lugano","lugano:CH5199>CH5192:soft:inbound","CH5199","Mezzovico-Vira","CH5192","Lugano","soft","inbound","swissInbound","29","FSO commune matrix 2020","bicycle","10.92144729561411","14.978231380129792","2842.773","0.08778782279667373","true","",""
"lugano","lugano:CH5200>CH5192:car:inbound","CH5200","Miglieglia","CH5192","Lugano","car","inbound","swissInbound","16","FSO commune matrix 2020","missing","8.393550241106372","","","","false","",""
"lugano","lugano:CH5200>CH5192:transit:inbound","CH5200","Miglieglia","CH5192","Lugano","transit","inbound","swissInbound","7","FSO commune matrix 2020","missing","8.393550241106372","","","","false","",""
"lugano","lugano:CH5200>CH5192:soft:inbound","CH5200","Miglieglia","CH5192","Lugano","soft","inbound","swissInbound","8","FSO commune matrix 2020","missing","8.393550241106372","","","","true","",""
"lugano","lugano:CH5118>CH5192:car:inbound","CH5118","Minusio","CH5192","Lugano","car","inbound","swissInbound","49","FSO commune matrix 2020","road","22.156012137194526","36.13815893839473","2558.142","0.029275105155262944","false","",""
"lugano","lugano:CH5118>CH5192:transit:inbound","CH5118","Minusio","CH5192","Lugano","transit","inbound","swissInbound","21","FSO commune matrix 2020","missing","22.156012137194526","","","","false","",""
"lugano","lugano:CH5118>CH5192:soft:inbound","CH5118","Minusio","CH5192","Lugano","soft","inbound","swissInbound","25","FSO commune matrix 2020","missing","22.156012137194526","","","","true","",""
"lugano","lugano:CH5238>CH5192:car:inbound","CH5238","Monteceneri","CH5192","Lugano","car","inbound","swissInbound","177","FSO commune matrix 2020","road","11.813287248871701","20.33618158011936","2013.838","0.22433183286126096","false","",""
"lugano","lugano:CH5238>CH5192:transit:inbound","CH5238","Monteceneri","CH5192","Lugano","transit","inbound","swissInbound","78","FSO commune matrix 2020","rail","11.813287248871701","15.233551022962539","","","false","",""
"lugano","lugano:CH5238>CH5192:soft:inbound","CH5238","Monteceneri","CH5192","Lugano","soft","inbound","swissInbound","90","FSO commune matrix 2020","bicycle","11.813287248871701","15.509096370544457","3047.633","0.15567435442864128","true","",""
"lugano","lugano:CH5202>CH5192:car:inbound","CH5202","Monteggio","CH5192","Lugano","car","inbound","swissInbound","33","FSO commune matrix 2020","missing","11.192558228262229","","","","false","",""
"lugano","lugano:CH5202>CH5192:transit:inbound","CH5202","Monteggio","CH5192","Lugano","transit","inbound","swissInbound","14","FSO commune matrix 2020","missing","11.192558228262229","","","","false","",""
"lugano","lugano:CH5202>CH5192:soft:inbound","CH5202","Monteggio","CH5192","Lugano","soft","inbound","swissInbound","16","FSO commune matrix 2020","missing","11.192558228262229","","","","true","",""
"lugano","lugano:CH5257>CH5192:car:inbound","CH5257","Morbio Inferiore","CH5192","Lugano","car","inbound","swissInbound","99","FSO commune matrix 2020","road","18.079395812629325","26.660174564322404","1583.182","0.032445918051226236","false","",""
"lugano","lugano:CH5257>CH5192:transit:inbound","CH5257","Morbio Inferiore","CH5192","Lugano","transit","inbound","swissInbound","43","FSO commune matrix 2020","missing","18.079395812629325","","","","false","",""
"lugano","lugano:CH5257>CH5192:soft:inbound","CH5257","Morbio Inferiore","CH5192","Lugano","soft","inbound","swissInbound","50","FSO commune matrix 2020","bicycle","18.079395812629325","25.627113973547544","5569.534","0.032445918051226236","true","",""
"lugano","lugano:CH5203>CH5192:car:inbound","CH5203","Morcote","CH5192","Lugano","car","inbound","swissInbound","68","FSO commune matrix 2020","road","8.376634973487468","14.436246391617706","1711.43","0.008879575410228666","false","",""
"lugano","lugano:CH5203>CH5192:transit:inbound","CH5203","Morcote","CH5192","Lugano","transit","inbound","swissInbound","30","FSO commune matrix 2020","missing","8.376634973487468","","","","false","",""
"lugano","lugano:CH5203>CH5192:soft:inbound","CH5203","Morcote","CH5192","Lugano","soft","inbound","swissInbound","35","FSO commune matrix 2020","bicycle","8.376634973487468","13.170781455110621","2896.514","0.008879575410228666","true","",""
"lugano","lugano:CH5120>CH5192:car:inbound","CH5120","Muralto","CH5192","Lugano","car","inbound","swissInbound","15","FSO commune matrix 2020","missing","21.950564147560705","","","","false","",""
"lugano","lugano:CH5120>CH5192:transit:inbound","CH5120","Muralto","CH5192","Lugano","transit","inbound","swissInbound","6","FSO commune matrix 2020","rail","21.950564147560705","34.823503542761394","","","false","",""
"lugano","lugano:CH5120>CH5192:soft:inbound","CH5120","Muralto","CH5192","Lugano","soft","inbound","swissInbound","7","FSO commune matrix 2020","missing","21.950564147560705","","","","true","",""
"lugano","lugano:CH5205>CH5192:car:inbound","CH5205","Muzzano","CH5192","Lugano","car","inbound","swissInbound","83","FSO commune matrix 2020","road","2.594545180582524","5.418705409756609","655.654","0.014681321906272037","false","",""
"lugano","lugano:CH5205>CH5192:transit:inbound","CH5205","Muzzano","CH5192","Lugano","transit","inbound","swissInbound","36","FSO commune matrix 2020","missing","2.594545180582524","","","","false","",""
"lugano","lugano:CH5205>CH5192:soft:inbound","CH5205","Muzzano","CH5192","Lugano","soft","inbound","swissInbound","42","FSO commune matrix 2020","bicycle","2.594545180582524","5.418705409756609","1185.672","0.014681321906272037","true","",""
"lugano","lugano:CH5206>CH5192:car:inbound","CH5206","Neggio","CH5192","Lugano","car","inbound","swissInbound","17","FSO commune matrix 2020","missing","5.828496385552637","","","","false","",""
"lugano","lugano:CH5206>CH5192:transit:inbound","CH5206","Neggio","CH5192","Lugano","transit","inbound","swissInbound","7","FSO commune matrix 2020","missing","5.828496385552637","","","","false","",""
"lugano","lugano:CH5206>CH5192:soft:inbound","CH5206","Neggio","CH5192","Lugano","soft","inbound","swissInbound","9","FSO commune matrix 2020","missing","5.828496385552637","","","","true","",""
"lugano","lugano:CH5207>CH5192:car:inbound","CH5207","Novaggio","CH5192","Lugano","car","inbound","swissInbound","38","FSO commune matrix 2020","missing","8.495226582399969","","","","false","",""
"lugano","lugano:CH5207>CH5192:transit:inbound","CH5207","Novaggio","CH5192","Lugano","transit","inbound","swissInbound","17","FSO commune matrix 2020","missing","8.495226582399969","","","","false","",""
"lugano","lugano:CH5207>CH5192:soft:inbound","CH5207","Novaggio","CH5192","Lugano","soft","inbound","swissInbound","19","FSO commune matrix 2020","missing","8.495226582399969","","","","true","",""
"lugano","lugano:CH5260>CH5192:car:inbound","CH5260","Novazzano","CH5192","Lugano","car","inbound","swissInbound","82","FSO commune matrix 2020","road","17.81274456739225","24.876181702591726","1651.59","0.006908880741265417","false","",""
"lugano","lugano:CH5260>CH5192:transit:inbound","CH5260","Novazzano","CH5192","Lugano","transit","inbound","swissInbound","36","FSO commune matrix 2020","missing","17.81274456739225","","","","false","",""
"lugano","lugano:CH5260>CH5192:soft:inbound","CH5260","Novazzano","CH5192","Lugano","soft","inbound","swissInbound","41","FSO commune matrix 2020","bicycle","17.81274456739225","25.47195218868156","5390.163","0.006908880741265417","true","",""
"lugano","lugano:CH5208>CH5192:car:inbound","CH5208","Origlio","CH5192","Lugano","car","inbound","swissInbound","112","FSO commune matrix 2020","road","5.294754844644778","8.401122072434758","1123.57","0.04286345170977366","false","",""
"lugano","lugano:CH5208>CH5192:transit:inbound","CH5208","Origlio","CH5192","Lugano","transit","inbound","swissInbound","49","FSO commune matrix 2020","missing","5.294754844644778","","","","false","",""
"lugano","lugano:CH5208>CH5192:soft:inbound","CH5208","Origlio","CH5192","Lugano","soft","inbound","swissInbound","57","FSO commune matrix 2020","bicycle","5.294754844644778","8.167671072713018","1568.439","0.04286345170977366","true","",""
"lugano","lugano:CH5121>CH5192:car:inbound","CH5121","Orselina","CH5192","Lugano","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","23.443281549074797","","","","false","",""
"lugano","lugano:CH5121>CH5192:transit:inbound","CH5121","Orselina","CH5192","Lugano","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","23.443281549074797","","","","false","",""
"lugano","lugano:CH5121>CH5192:soft:inbound","CH5121","Orselina","CH5192","Lugano","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","23.443281549074797","","","","true","",""
"lugano","lugano:CH5210>CH5192:car:inbound","CH5210","Paradiso","CH5192","Lugano","car","inbound","swissInbound","396","FSO commune matrix 2020","road","1.6297461520579521","4.106747992212618","583.898","0.006908880741265417","false","",""
"lugano","lugano:CH5210>CH5192:transit:inbound","CH5210","Paradiso","CH5192","Lugano","transit","inbound","swissInbound","175","FSO commune matrix 2020","rail","1.6297461520579521","2.3841803174574694","","","false","",""
"lugano","lugano:CH5210>CH5192:soft:inbound","CH5210","Paradiso","CH5192","Lugano","soft","inbound","swissInbound","200","FSO commune matrix 2020","pedestrian","1.6297461520579521","2.489295433693856","1901.923","0.006908880741265417","true","",""
"lugano","lugano:CH5077>CH5192:car:inbound","CH5077","Pollegio","CH5192","Lugano","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","40.99637866232568","","","","false","",""
"lugano","lugano:CH5077>CH5192:transit:inbound","CH5077","Pollegio","CH5192","Lugano","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","40.99637866232568","","","","false","",""
"lugano","lugano:CH5077>CH5192:soft:inbound","CH5077","Pollegio","CH5192","Lugano","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","40.99637866232568","","","","false","",""
"lugano","lugano:CH5212>CH5192:car:inbound","CH5212","Ponte Capriasca","CH5192","Lugano","car","inbound","swissInbound","123","FSO commune matrix 2020","road","11.041215646120985","8.907806430110702","1043.706","0.006908880741265417","false","",""
"lugano","lugano:CH5212>CH5192:transit:inbound","CH5212","Ponte Capriasca","CH5192","Lugano","transit","inbound","swissInbound","55","FSO commune matrix 2020","missing","11.041215646120985","","","","false","",""
"lugano","lugano:CH5212>CH5192:soft:inbound","CH5212","Ponte Capriasca","CH5192","Lugano","soft","inbound","swissInbound","62","FSO commune matrix 2020","bicycle","11.041215646120985","9.27226157144598","1788.034","0.006908880741265417","true","",""
"lugano","lugano:CH5213>CH5192:car:inbound","CH5213","Ponte Tresa","CH5192","Lugano","car","inbound","swissInbound","36","FSO commune matrix 2020","missing","7.988951728072231","","","","false","",""
"lugano","lugano:CH5213>CH5192:transit:inbound","CH5213","Ponte Tresa","CH5192","Lugano","transit","inbound","swissInbound","16","FSO commune matrix 2020","missing","7.988951728072231","","","","false","",""
"lugano","lugano:CH5213>CH5192:soft:inbound","CH5213","Ponte Tresa","CH5192","Lugano","soft","inbound","swissInbound","18","FSO commune matrix 2020","missing","7.988951728072231","","","","true","",""
"lugano","lugano:CH5214>CH5192:car:inbound","CH5214","Porza","CH5192","Lugano","car","inbound","swissInbound","178","FSO commune matrix 2020","road","2.506883550740964","4.894077337306252","577.616","0.006908880741265417","false","",""
"lugano","lugano:CH5214>CH5192:transit:inbound","CH5214","Porza","CH5192","Lugano","transit","inbound","swissInbound","79","FSO commune matrix 2020","missing","2.506883550740964","","","","false","",""
"lugano","lugano:CH5214>CH5192:soft:inbound","CH5214","Porza","CH5192","Lugano","soft","inbound","swissInbound","90","FSO commune matrix 2020","pedestrian","2.506883550740964","3.3274795318378736","2322.178","0.006908880741265417","true","",""
"lugano","lugano:CH5216>CH5192:car:inbound","CH5216","Pura","CH5192","Lugano","car","inbound","swissInbound","75","FSO commune matrix 2020","road","7.100317396726306","10.489973627930516","1241.346","0.006908880741265417","false","",""
"lugano","lugano:CH5216>CH5192:transit:inbound","CH5216","Pura","CH5192","Lugano","transit","inbound","swissInbound","33","FSO commune matrix 2020","missing","7.100317396726306","","","","false","",""
"lugano","lugano:CH5216>CH5192:soft:inbound","CH5216","Pura","CH5192","Lugano","soft","inbound","swissInbound","38","FSO commune matrix 2020","bicycle","7.100317396726306","10.54814657228671","2222.8","0.006908880741265417","true","",""
"lugano","lugano:CH5263>CH5192:car:inbound","CH5263","Riva San Vitale","CH5192","Lugano","car","inbound","swissInbound","78","FSO commune matrix 2020","road","10.258943386043384","18.69182101857416","1604.007","0.006908880741265417","false","",""
"lugano","lugano:CH5263>CH5192:transit:inbound","CH5263","Riva San Vitale","CH5192","Lugano","transit","inbound","swissInbound","35","FSO commune matrix 2020","missing","10.258943386043384","","","","false","",""
"lugano","lugano:CH5263>CH5192:soft:inbound","CH5263","Riva San Vitale","CH5192","Lugano","soft","inbound","swissInbound","40","FSO commune matrix 2020","bicycle","10.258943386043384","17.253706835512784","3785.637","0.006908880741265417","true","",""
"lugano","lugano:CH5287>CH5192:car:inbound","CH5287","Riviera","CH5192","Lugano","car","inbound","swissInbound","45","FSO commune matrix 2020","road","33.5231525003523","43.69452040043998","2653.772","0.052595831973920065","false","",""
"lugano","lugano:CH5287>CH5192:transit:inbound","CH5287","Riviera","CH5192","Lugano","transit","inbound","swissInbound","20","FSO commune matrix 2020","missing","33.5231525003523","","","","false","",""
"lugano","lugano:CH5287>CH5192:soft:inbound","CH5287","Riviera","CH5192","Lugano","soft","inbound","swissInbound","23","FSO commune matrix 2020","missing","33.5231525003523","","","","false","",""
"lugano","lugano:CH3834>CH5192:car:inbound","CH3834","Roveredo (GR)","CH5192","Lugano","car","inbound","swissInbound","22","FSO commune matrix 2020","missing","27.393966541103683","","","","false","",""
"lugano","lugano:CH3834>CH5192:transit:inbound","CH3834","Roveredo (GR)","CH5192","Lugano","transit","inbound","swissInbound","10","FSO commune matrix 2020","missing","27.393966541103683","","","","false","",""
"lugano","lugano:CH3834>CH5192:soft:inbound","CH3834","Roveredo (GR)","CH5192","Lugano","soft","inbound","swissInbound","11","FSO commune matrix 2020","missing","27.393966541103683","","","","false","",""
"lugano","lugano:CH5219>CH5192:car:inbound","CH5219","Rovio","CH5192","Lugano","car","inbound","swissInbound","52","FSO commune matrix 2020","road","8.466238374450619","16.736405939763664","1469.614","0.006908880741265417","false","",""
"lugano","lugano:CH5219>CH5192:transit:inbound","CH5219","Rovio","CH5192","Lugano","transit","inbound","swissInbound","23","FSO commune matrix 2020","missing","8.466238374450619","","","","false","",""
"lugano","lugano:CH5219>CH5192:soft:inbound","CH5219","Rovio","CH5192","Lugano","soft","inbound","swissInbound","26","FSO commune matrix 2020","bicycle","8.466238374450619","15.477597014262518","3544.172","0.006908880741265417","true","",""
"lugano","lugano:CH3835>CH5192:car:inbound","CH3835","San Vittore","CH5192","Lugano","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","29.056050131828457","","","","false","",""
"lugano","lugano:CH3835>CH5192:transit:inbound","CH3835","San Vittore","CH5192","Lugano","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","29.056050131828457","","","","false","",""
"lugano","lugano:CH3835>CH5192:soft:inbound","CH3835","San Vittore","CH5192","Lugano","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","29.056050131828457","","","","false","",""
"lugano","lugano:CH5017>CH5192:car:inbound","CH5017","Sant'Antonino","CH5192","Lugano","car","inbound","swissInbound","36","FSO commune matrix 2020","missing","16.490171658821335","","","","false","",""
"lugano","lugano:CH5017>CH5192:transit:inbound","CH5017","Sant'Antonino","CH5192","Lugano","transit","inbound","swissInbound","16","FSO commune matrix 2020","rail","16.490171658821335","20.041488161468767","","","false","",""
"lugano","lugano:CH5017>CH5192:soft:inbound","CH5017","Sant'Antonino","CH5192","Lugano","soft","inbound","swissInbound","18","FSO commune matrix 2020","missing","16.490171658821335","","","","true","",""
"lugano","lugano:CH5221>CH5192:car:inbound","CH5221","Savosa","CH5192","Lugano","car","inbound","swissInbound","179","FSO commune matrix 2020","road","1.8728614231054501","3.8268419066088857","545.435","0.008182975025122642","false","",""
"lugano","lugano:CH5221>CH5192:transit:inbound","CH5221","Savosa","CH5192","Lugano","transit","inbound","swissInbound","79","FSO commune matrix 2020","missing","1.8728614231054501","","","","false","",""
"lugano","lugano:CH5221>CH5192:soft:inbound","CH5221","Savosa","CH5192","Lugano","soft","inbound","swissInbound","90","FSO commune matrix 2020","pedestrian","1.8728614231054501","2.4002143746140017","1658.538","0.008182975025122642","true","",""
"lugano","lugano:CH5050>CH5192:car:inbound","CH5050","Serravalle","CH5192","Lugano","car","inbound","swissInbound","12","FSO commune matrix 2020","missing","48.071022011483215","","","","false","",""
"lugano","lugano:CH5050>CH5192:transit:inbound","CH5050","Serravalle","CH5192","Lugano","transit","inbound","swissInbound","5","FSO commune matrix 2020","missing","48.071022011483215","","","","false","",""
"lugano","lugano:CH5050>CH5192:soft:inbound","CH5050","Serravalle","CH5192","Lugano","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","48.071022011483215","","","","false","",""
"lugano","lugano:CH5222>CH5192:car:inbound","CH5222","Sessa","CH5192","Lugano","car","inbound","swissInbound","25","FSO commune matrix 2020","missing","10.6887810500501","","","","false","",""
"lugano","lugano:CH5222>CH5192:transit:inbound","CH5222","Sessa","CH5192","Lugano","transit","inbound","swissInbound","11","FSO commune matrix 2020","missing","10.6887810500501","","","","false","",""
"lugano","lugano:CH5222>CH5192:soft:inbound","CH5222","Sessa","CH5192","Lugano","soft","inbound","swissInbound","12","FSO commune matrix 2020","missing","10.6887810500501","","","","true","",""
"lugano","lugano:CH3823>CH5192:car:inbound","CH3823","Soazza","CH5192","Lugano","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","44.03622358324304","","","","false","",""
"lugano","lugano:CH3823>CH5192:transit:inbound","CH3823","Soazza","CH5192","Lugano","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","44.03622358324304","","","","false","",""
"lugano","lugano:CH3823>CH5192:soft:inbound","CH3823","Soazza","CH5192","Lugano","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","44.03622358324304","","","","false","",""
"lugano","lugano:CH5225>CH5192:car:inbound","CH5225","Sorengo","CH5192","Lugano","car","inbound","swissInbound","202","FSO commune matrix 2020","road","1.2909178128825678","2.812709005470293","341.796","0.022656257965346486","false","",""
"lugano","lugano:CH5225>CH5192:transit:inbound","CH5225","Sorengo","CH5192","Lugano","transit","inbound","swissInbound","89","FSO commune matrix 2020","rail","1.2909178128825678","1.2661646576812549","","","false","",""
"lugano","lugano:CH5225>CH5192:soft:inbound","CH5225","Sorengo","CH5192","Lugano","soft","inbound","swissInbound","102","FSO commune matrix 2020","pedestrian","1.2909178128825678","2.2844595095179674","1668.21","0.016593080313550314","true","",""
"lugano","lugano:CH5266>CH5192:car:inbound","CH5266","Stabio","CH5192","Lugano","car","inbound","swissInbound","112","FSO commune matrix 2020","road","17.47464710694377","24.241644742035547","1424.104","0.029436924983185536","false","",""
"lugano","lugano:CH5266>CH5192:transit:inbound","CH5266","Stabio","CH5192","Lugano","transit","inbound","swissInbound","49","FSO commune matrix 2020","rail","17.47464710694377","21.79580985487558","","","false","",""
"lugano","lugano:CH5266>CH5192:soft:inbound","CH5266","Stabio","CH5192","Lugano","soft","inbound","swissInbound","57","FSO commune matrix 2020","bicycle","17.47464710694377","24.860121123308335","5304.063","0.025044568617210192","true","",""
"lugano","lugano:CH5131>CH5192:car:inbound","CH5131","Tenero-Contra","CH5192","Lugano","car","inbound","swissInbound","17","FSO commune matrix 2020","missing","21.244685256294776","","","","false","",""
"lugano","lugano:CH5131>CH5192:transit:inbound","CH5131","Tenero-Contra","CH5192","Lugano","transit","inbound","swissInbound","8","FSO commune matrix 2020","rail","21.244685256294776","30.652552315820227","","","false","",""
"lugano","lugano:CH5131>CH5192:soft:inbound","CH5131","Tenero-Contra","CH5192","Lugano","soft","inbound","swissInbound","9","FSO commune matrix 2020","missing","21.244685256294776","","","","true","",""
