"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason","representedPeople"
"basel","basel:CH2576>CH2701:soft:inbound","CH2576","Gretzenbach","CH2701","Basel","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","38.338171832582695","","","","false","","",""
"basel","basel:CH2617>CH2701:car:inbound","CH2617","Grindel","CH2701","Basel","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","20.91495591215731","","","","false","","",""
"basel","basel:CH2617>CH2701:transit:inbound","CH2617","Grindel","CH2701","Basel","transit","inbound","swissInbound","15","FSO commune matrix 2020","missing","20.91495591215731","","","","false","","",""
"basel","basel:CH2617>CH2701:soft:inbound","CH2617","Grindel","CH2701","Basel","soft","inbound","swissInbound","13","FSO commune matrix 2020","missing","20.91495591215731","","","","true","","",""
"basel","basel:CH4006>CH2701:car:inbound","CH4006","Gränichen","CH2701","Basel","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","45.16864764971209","","","","false","","",""
"basel","basel:CH4006>CH2701:transit:inbound","CH4006","Gränichen","CH2701","Basel","transit","inbound","swissInbound","14","FSO commune matrix 2020","missing","45.16864764971209","","","","false","","",""
"basel","basel:CH4006>CH2701:soft:inbound","CH4006","Gränichen","CH2701","Basel","soft","inbound","swissInbound","11","FSO commune matrix 2020","missing","45.16864764971209","","","","false","","",""
"basel","basel:CH2578>CH2701:car:inbound","CH2578","Gunzgen","CH2701","Basel","car","inbound","swissInbound","3","FSO commune matrix 2020","missing","33.276848065662975","","","","false","","",""
"basel","basel:CH2578>CH2701:transit:inbound","CH2578","Gunzgen","CH2701","Basel","transit","inbound","swissInbound","10","FSO commune matrix 2020","missing","33.276848065662975","","","","false","","",""
"basel","basel:CH2578>CH2701:soft:inbound","CH2578","Gunzgen","CH2701","Basel","soft","inbound","swissInbound","9","FSO commune matrix 2020","missing","33.276848065662975","","","","false","","",""
"basel","basel:CH2547>CH2701:car:inbound","CH2547","Günsberg","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","33.02917817156373","","","","false","","",""
"basel","basel:CH2547>CH2701:transit:inbound","CH2547","Günsberg","CH2701","Basel","transit","inbound","swissInbound","3","FSO commune matrix 2020","missing","33.02917817156373","","","","false","","",""
"basel","basel:CH2547>CH2701:soft:inbound","CH2547","Günsberg","CH2701","Basel","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","33.02917817156373","","","","false","","",""
"basel","basel:CH2491>CH2701:car:inbound","CH2491","Hauenstein-Ifenthal","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","29.038835221418143","","","","false","","",""
"basel","basel:CH2491>CH2701:transit:inbound","CH2491","Hauenstein-Ifenthal","CH2701","Basel","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","29.038835221418143","","","","false","","",""
"basel","basel:CH2491>CH2701:soft:inbound","CH2491","Hauenstein-Ifenthal","CH2701","Basel","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","29.038835221418143","","","","false","","",""
"basel","basel:CH4100>CH2701:car:inbound","CH4100","Hausen (AG)","CH2701","Basel","car","inbound","swissInbound","3","FSO commune matrix 2020","missing","47.77368871906721","","","","false","","",""
"basel","basel:CH4100>CH2701:transit:inbound","CH4100","Hausen (AG)","CH2701","Basel","transit","inbound","swissInbound","9","FSO commune matrix 2020","missing","47.77368871906721","","","","false","","",""
"basel","basel:CH4100>CH2701:soft:inbound","CH4100","Hausen (AG)","CH2701","Basel","soft","inbound","swissInbound","7","FSO commune matrix 2020","missing","47.77368871906721","","","","false","","",""
"basel","basel:CH6809>CH2701:car:inbound","CH6809","Haute-Ajoie","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","51.42880154801592","","","","false","","",""
"basel","basel:CH6809>CH2701:transit:inbound","CH6809","Haute-Ajoie","CH2701","Basel","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","51.42880154801592","","","","false","","",""
"basel","basel:CH6809>CH2701:soft:inbound","CH6809","Haute-Ajoie","CH2701","Basel","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","51.42880154801592","","","","false","","",""
"basel","basel:CH6729>CH2701:car:inbound","CH6729","Haute-Sorne","CH2701","Basel","car","inbound","swissInbound","10","FSO commune matrix 2020","missing","37.16009302899689","","","","false","","",""
"basel","basel:CH6729>CH2701:transit:inbound","CH6729","Haute-Sorne","CH2701","Basel","transit","inbound","swissInbound","31","FSO commune matrix 2020","rail","37.16009302899689","47.23364017328117","","","false","","","31"
"basel","basel:CH6729>CH2701:soft:inbound","CH6729","Haute-Sorne","CH2701","Basel","soft","inbound","swissInbound","25","FSO commune matrix 2020","missing","37.16009302899689","","","","false","","",""
"basel","basel:CH4251>CH2701:car:inbound","CH4251","Hellikon","CH2701","Basel","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","25.456434193591946","","","","false","","",""
"basel","basel:CH4251>CH2701:transit:inbound","CH4251","Hellikon","CH2701","Basel","transit","inbound","swissInbound","19","FSO commune matrix 2020","missing","25.456434193591946","","","","false","","",""
"basel","basel:CH4251>CH2701:soft:inbound","CH4251","Hellikon","CH2701","Basel","soft","inbound","swissInbound","16","FSO commune matrix 2020","missing","25.456434193591946","","","","false","","",""
"basel","basel:CH2848>CH2701:car:inbound","CH2848","Hemmiken","CH2701","Basel","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","23.7363224076243","","","","false","","",""
"basel","basel:CH2848>CH2701:transit:inbound","CH2848","Hemmiken","CH2701","Basel","transit","inbound","swissInbound","5","FSO commune matrix 2020","missing","23.7363224076243","","","","false","","",""
"basel","basel:CH2848>CH2701:soft:inbound","CH2848","Hemmiken","CH2701","Basel","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","23.7363224076243","","","","true","","",""
"basel","basel:CH4198>CH2701:car:inbound","CH4198","Hendschiken","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","51.009076053300575","","","","false","","",""
"basel","basel:CH4198>CH2701:transit:inbound","CH4198","Hendschiken","CH2701","Basel","transit","inbound","swissInbound","2","FSO commune matrix 2020","rail","51.009076053300575","61.23780013810972","","","false","","","2"
"basel","basel:CH4198>CH2701:soft:inbound","CH4198","Hendschiken","CH2701","Basel","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","51.009076053300575","","","","false","","",""
"basel","basel:CH2827>CH2701:car:inbound","CH2827","Hersberg","CH2701","Basel","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","16.2530579106469","","","","false","","",""
"basel","basel:CH2827>CH2701:transit:inbound","CH2827","Hersberg","CH2701","Basel","transit","inbound","swissInbound","20","FSO commune matrix 2020","missing","16.2530579106469","","","","false","","",""
"basel","basel:CH2827>CH2701:soft:inbound","CH2827","Hersberg","CH2701","Basel","soft","inbound","swissInbound","16","FSO commune matrix 2020","missing","16.2530579106469","","","","true","","",""
"basel","basel:CH4166>CH2701:car:inbound","CH4166","Herznach","CH2701","Basel","car","inbound","swissInbound","7","FSO commune matrix 2020","missing","35.76096294038278","","","","false","","",""
"basel","basel:CH4166>CH2701:transit:inbound","CH4166","Herznach","CH2701","Basel","transit","inbound","swissInbound","22","FSO commune matrix 2020","missing","35.76096294038278","","","","false","","",""
"basel","basel:CH4166>CH2701:soft:inbound","CH4166","Herznach","CH2701","Basel","soft","inbound","swissInbound","18","FSO commune matrix 2020","missing","35.76096294038278","","","","false","","",""
"basel","basel:CH2618>CH2701:car:inbound","CH2618","Himmelried","CH2701","Basel","car","inbound","swissInbound","19","FSO commune matrix 2020","road","15.070463843271227","22.479075232920454","1958.869","0.19075744508338244","false","","",""
"basel","basel:CH2618>CH2701:transit:inbound","CH2618","Himmelried","CH2701","Basel","transit","inbound","swissInbound","61","FSO commune matrix 2020","missing","15.070463843271227","","","","false","","",""
"basel","basel:CH2618>CH2701:soft:inbound","CH2618","Himmelried","CH2701","Basel","soft","inbound","swissInbound","50","FSO commune matrix 2020","missing","15.070463843271227","","","","true","","",""
"basel","basel:CH4007>CH2701:car:inbound","CH4007","Hirschthal","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","44.840212311726695","","","","false","","",""
"basel","basel:CH4007>CH2701:transit:inbound","CH4007","Hirschthal","CH2701","Basel","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","44.840212311726695","","","","false","","",""
"basel","basel:CH4007>CH2701:soft:inbound","CH4007","Hirschthal","CH2701","Basel","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","44.840212311726695","","","","false","","",""
"basel","basel:CH2475>CH2701:car:inbound","CH2475","Hochwald","CH2701","Basel","car","inbound","swissInbound","22","FSO commune matrix 2020","road","12.448470315254042","18.004146883625513","1716.606","0.19075744508338244","false","","",""
"basel","basel:CH2475>CH2701:transit:inbound","CH2475","Hochwald","CH2701","Basel","transit","inbound","swissInbound","71","FSO commune matrix 2020","missing","12.448470315254042","","","","false","","",""
"basel","basel:CH2475>CH2701:soft:inbound","CH2475","Hochwald","CH2701","Basel","soft","inbound","swissInbound","59","FSO commune matrix 2020","missing","12.448470315254042","","","","true","","",""
"basel","basel:CH2476>CH2701:car:inbound","CH2476","Hofstetten-Flüh","CH2701","Basel","car","inbound","swissInbound","73","FSO commune matrix 2020","road","11.265352064260524","21.21294882307192","1909.991","0.19075744508338244","false","","",""
"basel","basel:CH2476>CH2701:transit:inbound","CH2476","Hofstetten-Flüh","CH2701","Basel","transit","inbound","swissInbound","231","FSO commune matrix 2020","missing","11.265352064260524","","","","false","","",""
"basel","basel:CH2476>CH2701:soft:inbound","CH2476","Hofstetten-Flüh","CH2701","Basel","soft","inbound","swissInbound","191","FSO commune matrix 2020","bicycle","11.265352064260524","15.358653147332264","2937.004","0.10516374990555749","true","","","191"
"basel","basel:CH4199>CH2701:car:inbound","CH4199","Holderbank (AG)","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","46.1924120911362","","","","false","","",""
"basel","basel:CH4199>CH2701:transit:inbound","CH4199","Holderbank (AG)","CH2701","Basel","transit","inbound","swissInbound","2","FSO commune matrix 2020","rail","46.1924120911362","59.26627904435047","","","false","","","2"
"basel","basel:CH4199>CH2701:soft:inbound","CH4199","Holderbank (AG)","CH2701","Basel","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","46.1924120911362","","","","false","","",""
"basel","basel:CH2425>CH2701:car:inbound","CH2425","Holderbank (SO)","CH2701","Basel","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","28.341593872262663","","","","false","","",""
"basel","basel:CH2425>CH2701:transit:inbound","CH2425","Holderbank (SO)","CH2701","Basel","transit","inbound","swissInbound","8","FSO commune matrix 2020","missing","28.341593872262663","","","","false","","",""
"basel","basel:CH2425>CH2701:soft:inbound","CH2425","Holderbank (SO)","CH2701","Basel","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","28.341593872262663","","","","false","","",""
"basel","basel:CH4167>CH2701:car:inbound","CH4167","Hornussen","CH2701","Basel","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","36.47711052161866","","","","false","","",""
"basel","basel:CH4167>CH2701:transit:inbound","CH4167","Hornussen","CH2701","Basel","transit","inbound","swissInbound","17","FSO commune matrix 2020","missing","36.47711052161866","","","","false","","",""
"basel","basel:CH4167>CH2701:soft:inbound","CH4167","Hornussen","CH2701","Basel","soft","inbound","swissInbound","14","FSO commune matrix 2020","missing","36.47711052161866","","","","false","","",""
"basel","basel:CH4200>CH2701:car:inbound","CH4200","Hunzenschwil","CH2701","Basel","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","44.6372665154106","","","","false","","",""
"basel","basel:CH4200>CH2701:transit:inbound","CH4200","Hunzenschwil","CH2701","Basel","transit","inbound","swissInbound","5","FSO commune matrix 2020","rail","44.6372665154106","60.946277668411106","","","false","","","5"
"basel","basel:CH4200>CH2701:soft:inbound","CH4200","Hunzenschwil","CH2701","Basel","soft","inbound","swissInbound","5","FSO commune matrix 2020","missing","44.6372665154106","","","","false","","",""
"basel","basel:CH2847>CH2701:car:inbound","CH2847","Häfelfingen","CH2701","Basel","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","26.593421150371828","","","","false","","",""
"basel","basel:CH2847>CH2701:transit:inbound","CH2847","Häfelfingen","CH2701","Basel","transit","inbound","swissInbound","3","FSO commune matrix 2020","missing","26.593421150371828","","","","false","","",""
"basel","basel:CH2847>CH2701:soft:inbound","CH2847","Häfelfingen","CH2701","Basel","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","26.593421150371828","","","","false","","",""
"basel","basel:CH2579>CH2701:car:inbound","CH2579","Hägendorf","CH2701","Basel","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","29.708516192121202","","","","false","","",""
"basel","basel:CH2579>CH2701:transit:inbound","CH2579","Hägendorf","CH2701","Basel","transit","inbound","swissInbound","29","FSO commune matrix 2020","rail","29.708516192121202","44.08909738499699","","","false","","","29"
"basel","basel:CH2579>CH2701:soft:inbound","CH2579","Hägendorf","CH2701","Basel","soft","inbound","swissInbound","24","FSO commune matrix 2020","missing","29.708516192121202","","","","false","","",""
