"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"biel-bienne","630","66","56","142","11441","6639","3591","3537"
"biel-bienne","635","56","56","108","11475","6673","3600","3547"
"biel-bienne","640","48","56","108","11506","6704","3606","3556"
"biel-bienne","645","41","49","45","11533","6731","3612","3565"
"biel-bienne","650","36","49","26","11558","6756","3617","3572"
"biel-bienne","655","31","49","26","11581","6779","3621","3579"
"biel-bienne","660","27","45","26","11601","6799","3625","3585"
"biel-bienne","665","23","45","26","11619","6817","3628","3590"
"biel-bienne","670","20","41","9","11635","6833","3631","3595"
"biel-bienne","675","17","41","0","11649","6847","3634","3599"
"biel-bienne","680","14","41","0","11662","6860","3637","3603"
"biel-bienne","685","12","41","0","11673","6871","3639","3607"
"biel-bienne","690","10","0","0","11683","6881","3641","3609"
"biel-bienne","695","8","0","0","11692","6890","3643","3612"
"biel-bienne","700","7","0","0","11699","6897","3644","3614"
"biel-bienne","705","6","0","0","11705","6903","3645","3616"
"biel-bienne","710","4","0","0","11710","6908","3647","3617"
"biel-bienne","715","3","0","0","11714","6912","3648","3619"
"biel-bienne","720","3","0","0","11717","6915","3648","3619"
"biel-bienne","725","2","0","0","11719","6917","3649","3620"
"biel-bienne","730","1","0","0","11720","6918","3650","3620"
"biel-bienne","735","1","0","0","11721","6919","3650","3620"
"biel-bienne","740","1","0","0","11720","6918","3650","3620"
"biel-bienne","745","0","0","0","11719","6917","3651","3620"
"biel-bienne","750","0","0","0","11716","6914","3651","3619"
"biel-bienne","755","0","0","0","11713","6911","3651","3618"
"biel-bienne","760","0","0","0","11709","6907","3651","3617"
"biel-bienne","765","0","0","0","11704","6902","3651","3615"
"biel-bienne","770","0","0","0","11699","6897","3651","3613"
"biel-bienne","775","0","0","0","11692","6890","3651","3611"
"biel-bienne","780","0","0","0","11684","6882","3651","3609"
"biel-bienne","785","0","0","0","11675","6873","3651","3606"
"biel-bienne","790","0","0","0","11666","6864","3651","3603"
"biel-bienne","795","0","0","0","11655","6853","3651","3599"
"biel-bienne","800","0","0","0","11642","6840","3651","3595"
"biel-bienne","805","0","0","0","11629","6827","3651","3591"
"biel-bienne","810","0","0","0","11614","6812","3651","3586"
"biel-bienne","815","0","0","0","11598","6796","3651","3581"
"biel-bienne","820","0","0","0","11580","6778","3651","3576"
"biel-bienne","825","0","0","0","11560","6758","3651","3569"
"biel-bienne","830","0","0","0","11539","6737","3651","3563"
"biel-bienne","835","0","0","0","11515","6713","3651","3555"
"biel-bienne","840","0","0","0","11490","6688","3651","3547"
"biel-bienne","845","0","0","0","11462","6660","3651","3538"
"biel-bienne","850","0","0","0","11432","6630","3651","3529"
"biel-bienne","855","0","0","0","11399","6597","3651","3518"
"biel-bienne","860","0","0","0","11363","6561","3651","3507"
"biel-bienne","865","0","0","0","11325","6523","3651","3495"
"biel-bienne","870","0","0","0","11283","6481","3651","3482"
"biel-bienne","875","0","0","0","11238","6436","3651","3467"
"biel-bienne","880","0","0","0","11189","6387","3651","3452"
"biel-bienne","885","0","0","0","11136","6334","3651","3435"
"biel-bienne","890","0","0","0","11078","6276","3651","3417"
"biel-bienne","895","0","0","0","11017","6215","3651","3398"
"biel-bienne","900","0","192","0","10950","6148","3651","3376"
"biel-bienne","905","5","305","0","10878","6076","3647","3354"
"biel-bienne","910","22","568","0","10801","5999","3636","3329"
"biel-bienne","915","48","831","0","10718","5916","3618","3303"
"biel-bienne","920","81","935","7","10628","5826","3593","3275"
"biel-bienne","925","121","942","35","10532","5730","3562","3245"
"biel-bienne","930","165","1001","35","10430","5628","3525","3212"
"biel-bienne","935","212","816","35","10320","5518","3482","3177"
"biel-bienne","940","262","933","35","10202","5400","3435","3140"
"biel-bienne","945","314","1218","35","10077","5275","3383","3101"
"biel-bienne","950","366","1228","51","9943","5141","3326","3059"
"biel-bienne","955","420","911","358","9801","4999","3266","3014"
"biel-bienne","960","474","1111","412","9651","4849","3201","2967"
"biel-bienne","965","528","1132","462","9491","4689","3132","2916"
"biel-bienne","970","583","1065","450","9322","4520","3059","2863"
"biel-bienne","975","638","1067","454","9144","4342","2982","2808"
"biel-bienne","980","693","1163","566","8957","4155","2900","2749"
"biel-bienne","985","749","961","634","8761","3959","2815","2688"
"biel-bienne","990","805","1168","648","8556","3754","2726","2624"
"biel-bienne","995","862","1079","851","8342","3540","2632","2557"
"biel-bienne","1000","918","1108","552","8120","3318","2535","2488"
"biel-bienne","1005","975","1315","593","7890","3088","2433","2416"
"biel-bienne","1010","1032","1724","693","7653","2851","2327","2342"
"biel-bienne","1015","1089","1702","749","7409","2607","2218","2266"
"biel-bienne","1020","1146","1741","888","7160","2358","2104","2189"
"biel-bienne","1025","1204","1718","1113","6905","2103","1986","2110"
"biel-bienne","1030","1261","1813","1167","6646","1844","1864","2030"
"biel-bienne","1035","1319","1629","1203","6384","1582","1738","1949"
"biel-bienne","1040","1376","1715","1113","6120","1318","1608","1867"
"biel-bienne","1045","1434","1523","999","5855","1053","1474","1785"
"biel-bienne","1050","1492","1855","1090","5590","788","1336","1704"
"biel-bienne","1055","1540","2195","1407","5327","525","1201","1623"
"biel-bienne","1060","1565","2269","1957","5066","264","1077","1542"
"biel-bienne","1065","1571","1925","1884","4808","6","963","1463"
"biel-bienne","1070","1562","1788","1951","4554","-248","859","1385"
"biel-bienne","1075","1541","1711","1815","4306","-496","763","1309"
"biel-bienne","1080","1511","1849","1707","4064","-738","675","1235"
"biel-bienne","1085","1474","1688","1730","3829","-973","593","1163"
"biel-bienne","1090","1432","1642","1745","3601","-1201","517","1093"
"biel-bienne","1095","1387","1611","1662","3381","-1421","447","1026"
"biel-bienne","1100","1340","1438","1511","3169","-1633","381","962"
"biel-bienne","1105","1292","1412","1480","2966","-1836","319","900"
"biel-bienne","1110","1242","1204","1669","2772","-2030","262","841"
"biel-bienne","1115","1191","1187","1655","2588","-2214","209","784"
"biel-bienne","1120","1140","1186","1689","2412","-2390","160","731"
"biel-bienne","1125","1087","1192","1722","2246","-2556","116","680"
"biel-bienne","1130","1035","1318","1664","2088","-2714","75","632"
"biel-bienne","1135","981","1345","1710","1940","-2862","39","587"
"biel-bienne","1140","927","1446","1646","1800","-3002","6","545"
"biel-bienne","1145","873","1248","1261","1668","-3134","-22","505"
"biel-bienne","1150","818","1227","1168","1545","-3257","-46","467"
"biel-bienne","1155","762","1296","807","1430","-3372","-66","432"
"biel-bienne","1160","706","1250","781","1322","-3480","-82","400"
"biel-bienne","1165","650","1176","525","1222","-3580","-94","369"
"biel-bienne","1170","594","976","520","1128","-3674","-102","341"
"biel-bienne","1175","537","688","560","1041","-3761","-106","314"
"biel-bienne","1180","480","624","557","960","-3842","-106","290"
"biel-bienne","1185","423","201","546","885","-3917","-101","267"
"biel-bienne","1190","366","167","540","815","-3987","-93","246"
"biel-bienne","1195","308","167","517","750","-4052","-81","227"
"biel-bienne","1200","250","147","526","691","-4111","-64","208"
"biel-bienne","1205","198","98","422","635","-4167","-47","192"
"biel-bienne","1210","156","55","413","584","-4218","-34","176"
"biel-bienne","1215","124","55","343","537","-4265","-24","162"
"biel-bienne","1220","99","42","319","494","-4308","-16","149"
"biel-bienne","1225","81","36","267","454","-4348","-11","137"
"biel-bienne","1230","67","33","267","417","-4385","-7","126"
"biel-bienne","1235","56","30","138","383","-4419","-4","115"
"biel-bienne","1240","48","30","68","351","-4451","-3","106"
"biel-bienne","1245","41","12","68","322","-4480","-2","97"
"biel-bienne","1250","36","9","68","296","-4506","-1","89"
"biel-bienne","1255","31","3","63","272","-4530","-1","82"
"biel-bienne","1260","27","3","59","249","-4553","-1","75"
"biel-bienne","1265","23","3","38","228","-4574","0","69"
"biel-bienne","1270","20","3","38","210","-4592","0","63"
"biel-bienne","1275","17","3","38","192","-4610","0","58"
"biel-bienne","1280","14","3","38","176","-4626","0","53"
"biel-bienne","1285","12","0","31","162","-4640","0","49"
"biel-bienne","1290","10","0","0","148","-4654","0","45"
"biel-bienne","1295","8","0","0","136","-4666","0","41"
"biel-bienne","1300","7","0","0","124","-4678","0","37"
"biel-bienne","1305","5","0","0","114","-4688","0","34"
"biel-bienne","1310","4","0","0","105","-4697","0","31"
"biel-bienne","1315","3","0","0","96","-4706","0","29"
"biel-bienne","1320","2","0","0","88","-4714","0","26"
"biel-bienne","1325","2","0","0","80","-4722","0","24"
"biel-bienne","1330","1","0","0","74","-4728","0","22"
"biel-bienne","1335","1","0","0","67","-4735","0","20"
"biel-bienne","1340","0","0","0","62","-4740","0","19"
"biel-bienne","1345","0","0","0","57","-4745","0","17"
"biel-bienne","1350","0","0","0","52","-4750","0","16"
"biel-bienne","1355","0","0","0","48","-4754","0","14"
"biel-bienne","1360","0","0","0","44","-4758","0","13"
"biel-bienne","1365","0","0","0","40","-4762","0","12"
"biel-bienne","1370","0","0","0","37","-4765","0","11"
"biel-bienne","1375","0","0","0","33","-4769","0","10"
"biel-bienne","1380","0","0","0","31","-4771","0","9"
"biel-bienne","1385","0","0","0","28","-4774","0","8"
"biel-bienne","1390","0","0","0","26","-4776","0","8"
"biel-bienne","1395","0","0","0","24","-4778","0","7"
"biel-bienne","1400","0","0","0","22","-4780","0","6"
"biel-bienne","1405","0","0","0","20","-4782","0","6"
"biel-bienne","1410","0","0","0","18","-4784","0","5"
"biel-bienne","1415","0","0","0","17","-4785","0","5"
"biel-bienne","1420","0","0","0","15","-4787","0","5"
"biel-bienne","1425","0","0","0","14","-4788","0","4"
"biel-bienne","1430","0","0","0","13","-4789","0","4"
"biel-bienne","1435","0","0","0","12","-4790","0","3"
"biel-bienne","1440","0","0","0","11","-4791","0","3"
"schaffhausen","0","0","0","0","0","-3170","0","0"
"schaffhausen","5","0","0","0","1","-3169","0","0"
"schaffhausen","10","0","0","0","1","-3169","0","0"
"schaffhausen","15","0","0","0","1","-3169","0","0"
"schaffhausen","20","0","0","0","1","-3169","0","0"
"schaffhausen","25","0","0","0","1","-3169","0","0"
"schaffhausen","30","0","0","0","1","-3169","0","0"
"schaffhausen","35","0","0","0","1","-3169","0","0"
"schaffhausen","40","0","0","0","1","-3169","0","0"
"schaffhausen","45","0","0","0","1","-3169","0","0"
"schaffhausen","50","0","0","0","1","-3169","0","1"
"schaffhausen","55","0","0","0","2","-3168","0","1"
"schaffhausen","60","0","0","0","2","-3168","0","1"
"schaffhausen","65","0","0","0","2","-3168","0","1"
"schaffhausen","70","0","0","0","2","-3168","0","1"
"schaffhausen","75","0","0","0","2","-3168","0","1"
"schaffhausen","80","0","0","0","3","-3167","0","1"
"schaffhausen","85","0","0","0","3","-3167","0","1"
"schaffhausen","90","0","0","0","3","-3167","0","1"
"schaffhausen","95","0","0","0","4","-3166","0","1"
"schaffhausen","100","0","0","0","4","-3166","0","2"
"schaffhausen","105","0","0","0","4","-3166","0","2"
"schaffhausen","110","0","0","0","5","-3165","0","2"
"schaffhausen","115","0","0","0","6","-3164","0","2"
"schaffhausen","120","0","0","0","6","-3164","0","2"
"schaffhausen","125","0","0","0","7","-3163","0","3"
"schaffhausen","130","0","0","0","8","-3162","0","3"
"schaffhausen","135","0","0","0","8","-3162","0","3"
"schaffhausen","140","0","0","0","9","-3161","0","4"
"schaffhausen","145","0","0","0","10","-3160","0","4"
"schaffhausen","150","0","0","0","12","-3158","0","5"
"schaffhausen","155","0","0","0","13","-3157","0","5"
"schaffhausen","160","0","0","0","14","-3156","0","6"
"schaffhausen","165","0","0","0","16","-3154","0","6"
"schaffhausen","170","0","0","0","18","-3152","0","7"
"schaffhausen","175","0","0","0","20","-3150","0","8"
"schaffhausen","180","0","0","0","22","-3148","0","9"
"schaffhausen","185","0","0","0","24","-3146","0","10"
"schaffhausen","190","0","0","0","27","-3143","0","11"
"schaffhausen","195","0","0","0","30","-3140","0","12"
"schaffhausen","200","0","0","0","33","-3137","0","13"
"schaffhausen","205","0","0","0","37","-3133","0","15"
"schaffhausen","210","0","0","0","41","-3129","0","17"
"schaffhausen","215","0","0","0","46","-3124","0","18"
"schaffhausen","220","0","0","0","51","-3119","0","21"
"schaffhausen","225","0","0","0","56","-3114","0","23"
"schaffhausen","230","0","0","0","62","-3108","0","25"
"schaffhausen","235","0","0","0","69","-3101","0","28"
"schaffhausen","240","0","0","0","77","-3093","0","32"
"schaffhausen","245","0","0","0","85","-3085","0","35"
"schaffhausen","250","0","0","0","95","-3075","0","39"
"schaffhausen","255","0","0","0","105","-3065","0","43"
"schaffhausen","260","0","0","0","117","-3053","0","48"
"schaffhausen","265","0","0","0","130","-3040","0","54"
"schaffhausen","270","0","0","0","144","-3026","0","60"
"schaffhausen","275","0","0","0","159","-3011","0","66"
"schaffhausen","280","0","0","0","177","-2993","0","74"
"schaffhausen","285","0","0","0","196","-2974","0","82"
"schaffhausen","290","0","116","0","217","-2953","0","91"
"schaffhausen","295","0","141","0","240","-2930","0","101"
"schaffhausen","300","0","318","0","266","-2904","0","112"
"schaffhausen","305","4","525","0","294","-2876","-1","125"
"schaffhausen","310","17","707","0","325","-2845","-5","138"
"schaffhausen","315","36","703","0","360","-2810","-9","153"
"schaffhausen","320","59","703","0","398","-2772","-12","170"
"schaffhausen","325","86","574","0","439","-2731","-15","189"
"schaffhausen","330","116","575","0","485","-2685","-15","209"
"schaffhausen","335","147","422","0","535","-2635","-13","231"
"schaffhausen","340","180","215","0","590","-2580","-8","255"
"schaffhausen","345","213","206","12","650","-2520","1","282"
"schaffhausen","350","247","263","16","715","-2455","13","312"
"schaffhausen","355","281","377","16","786","-2384","28","344"
"schaffhausen","360","316","443","16","864","-2306","47","379"
"schaffhausen","365","350","511","57","948","-2222","69","417"
"schaffhausen","370","384","662","170","1039","-2131","96","458"
"schaffhausen","375","419","799","170","1137","-2033","126","503"
"schaffhausen","380","453","819","233","1243","-1927","159","551"
"schaffhausen","385","488","943","243","1357","-1813","197","603"
"schaffhausen","390","522","1071","243","1478","-1692","238","658"
"schaffhausen","395","557","1033","450","1608","-1562","282","718"
"schaffhausen","400","591","1037","522","1746","-1424","331","781"
"schaffhausen","405","626","1029","580","1893","-1277","383","848"
"schaffhausen","410","660","969","373","2047","-1123","439","919"
"schaffhausen","415","695","835","575","2209","-961","499","993"
"schaffhausen","420","729","665","709","2379","-791","563","1070"
"schaffhausen","425","764","737","693","2556","-614","630","1151"
"schaffhausen","430","799","957","790","2740","-430","701","1234"
"schaffhausen","435","833","837","953","2929","-241","776","1320"
"schaffhausen","440","868","791","1107","3123","-47","855","1408"
"schaffhausen","445","902","742","963","3321","151","937","1497"
"schaffhausen","450","937","730","980","3523","353","1023","1587"
"schaffhausen","455","962","486","883","3726","556","1115","1678"
"schaffhausen","460","971","614","1106","3930","760","1216","1769"
"schaffhausen","465","968","591","1052","4135","965","1321","1859"
"schaffhausen","470","956","599","980","4338","1168","1429","1948"
"schaffhausen","475","937","213","999","4538","1368","1539","2035"
"schaffhausen","480","912","206","996","4735","1565","1648","2121"
"schaffhausen","485","883","280","1104","4928","1758","1756","2204"
"schaffhausen","490","852","311","943","5116","1946","1861","2284"
"schaffhausen","495","820","297","903","5297","2127","1964","2362"
"schaffhausen","500","787","486","963","5472","2302","2064","2436"
"schaffhausen","505","754","466","905","5640","2470","2160","2506"
"schaffhausen","510","720","378","878","5799","2629","2253","2573"
"schaffhausen","515","685","472","775","5951","2781","2343","2637"
"schaffhausen","520","651","472","542","6095","2925","2429","2696"
"schaffhausen","525","616","538","744","6230","3060","2511","2752"
"schaffhausen","530","582","347","799","6357","3187","2590","2804"
"schaffhausen","535","547","360","818","6476","3306","2665","2853"
"schaffhausen","540","513","447","671","6586","3416","2736","2898"
"schaffhausen","545","478","398","534","6689","3519","2803","2940"
"schaffhausen","550","444","400","455","6784","3614","2867","2978"
"schaffhausen","555","409","462","388","6872","3702","2927","3014"
"schaffhausen","560","375","508","359","6953","3783","2983","3046"
"schaffhausen","565","340","511","253","7028","3858","3036","3076"
"schaffhausen","570","306","648","202","7097","3927","3084","3103"
"schaffhausen","575","271","621","203","7159","3989","3129","3128"
"schaffhausen","580","237","463","380","7217","4047","3170","3151"
"schaffhausen","585","202","463","376","7269","4099","3208","3172"
"schaffhausen","590","168","380","382","7317","4147","3242","3191"
"schaffhausen","595","133","312","355","7360","4190","3272","3208"
"schaffhausen","600","99","226","206","7400","4230","3298","3223"
"schaffhausen","605","69","215","182","7436","4266","3319","3237"
"schaffhausen","610","47","215","164","7468","4298","3334","3250"
"schaffhausen","615","31","206","164","7498","4328","3345","3261"
"schaffhausen","620","20","150","109","7524","4354","3353","3272"
"schaffhausen","625","12","0","82","7548","4378","3358","3281"
"schaffhausen","630","8","0","67","7570","4400","3362","3289"
"schaffhausen","635","5","0","67","7590","4420","3364","3297"
"schaffhausen","640","3","0","54","7607","4437","3365","3304"
"schaffhausen","645","2","0","54","7623","4453","3366","3310"
"schaffhausen","650","1","0","54","7637","4467","3367","3315"
"schaffhausen","655","0","0","39","7650","4480","3368","3320"
"schaffhausen","660","0","0","39","7661","4491","3368","3324"
"schaffhausen","665","0","0","24","7672","4502","3368","3328"
"schaffhausen","670","0","0","24","7681","4511","3368","3332"
"schaffhausen","675","0","0","24","7689","4519","3368","3335"
"schaffhausen","680","0","0","24","7696","4526","3368","3337"
"schaffhausen","685","0","0","0","7702","4532","3368","3340"
"schaffhausen","690","0","0","0","7707","4537","3368","3342"
"schaffhausen","695","0","0","0","7712","4542","3368","3343"
"schaffhausen","700","0","0","0","7716","4546","3368","3345"
"schaffhausen","705","0","0","0","7720","4550","3368","3346"
"schaffhausen","710","0","0","0","7722","4552","3368","3347"
"schaffhausen","715","0","0","0","7725","4555","3368","3348"
"schaffhausen","720","0","0","0","7726","4556","3368","3348"
"schaffhausen","725","0","0","0","7728","4558","3368","3349"
"schaffhausen","730","0","0","0","7729","4559","3368","3349"
"schaffhausen","735","0","0","0","7729","4559","3368","3349"
"schaffhausen","740","0","0","0","7729","4559","3368","3348"
"schaffhausen","745","0","0","0","7728","4558","3368","3348"
"schaffhausen","750","0","0","0","7727","4557","3368","3347"
"schaffhausen","755","0","0","0","7726","4556","3368","3346"
"schaffhausen","760","0","0","0","7724","4554","3368","3345"
"schaffhausen","765","0","0","0","7721","4551","3368","3344"
"schaffhausen","770","0","0","0","7718","4548","3368","3343"
"schaffhausen","775","0","0","0","7715","4545","3368","3341"
"schaffhausen","780","0","0","0","7711","4541","3368","3339"
"schaffhausen","785","0","0","0","7707","4537","3368","3337"
"schaffhausen","790","0","0","0","7702","4532","3368","3335"
"schaffhausen","795","0","0","0","7696","4526","3368","3332"
"schaffhausen","800","0","0","0","7690","4520","3368","3329"
"schaffhausen","805","0","0","0","7683","4513","3368","3326"
"schaffhausen","810","0","0","0","7675","4505","3368","3322"
"schaffhausen","815","0","0","0","7666","4496","3368","3318"
"schaffhausen","820","0","0","0","7657","4487","3368","3314"
"schaffhausen","825","0","0","0","7646","4476","3368","3309"
"schaffhausen","830","0","0","0","7635","4465","3368","3303"
"schaffhausen","835","0","0","0","7622","4452","3368","3297"
"schaffhausen","840","0","0","0","7608","4438","3368","3291"
"schaffhausen","845","0","0","0","7593","4423","3368","3283"
"schaffhausen","850","0","0","0","7576","4406","3368","3276"
"schaffhausen","855","0","0","0","7558","4388","3368","3267"
"schaffhausen","860","0","0","0","7538","4368","3368","3258"
"schaffhausen","865","0","0","0","7516","4346","3368","3247"
"schaffhausen","870","0","0","0","7493","4323","3368","3236"
"schaffhausen","875","0","0","0","7467","4297","3368","3224"
"schaffhausen","880","0","0","0","7439","4269","3368","3211"
"schaffhausen","885","0","0","0","7408","4238","3368","3196"
"schaffhausen","890","0","0","0","7375","4205","3368","3181"
"schaffhausen","895","0","0","0","7338","4168","3368","3163"
"schaffhausen","900","0","80","0","7299","4129","3368","3145"
"schaffhausen","905","4","87","0","7256","4086","3365","3125"
"schaffhausen","910","17","90","0","7210","4040","3356","3103"
"schaffhausen","915","36","93","0","7160","3990","3341","3079"
"schaffhausen","920","59","391","16","7105","3935","3321","3053"
"schaffhausen","925","87","523","75","7047","3877","3296","3026"
"schaffhausen","930","116","542","119","6983","3813","3267","2996"
"schaffhausen","935","148","576","305","6915","3745","3233","2964"
"schaffhausen","940","181","581","305","6841","3671","3196","2929"
"schaffhausen","945","214","609","305","6762","3592","3154","2892"
"schaffhausen","950","247","403","370","6677","3507","3108","2853"
"schaffhausen","955","281","297","222","6586","3416","3059","2810"
"schaffhausen","960","316","492","308","6489","3319","3006","2765"
"schaffhausen","965","350","641","434","6385","3215","2949","2717"
"schaffhausen","970","384","795","616","6275","3105","2888","2667"
"schaffhausen","975","419","833","616","6159","2989","2824","2613"
"schaffhausen","980","453","1028","616","6035","2865","2755","2556"
"schaffhausen","985","487","819","655","5905","2735","2684","2497"
"schaffhausen","990","522","688","691","5768","2598","2608","2435"
"schaffhausen","995","556","446","726","5624","2454","2529","2370"
"schaffhausen","1000","590","445","604","5474","2304","2446","2302"
"schaffhausen","1005","625","472","670","5318","2148","2359","2232"
"schaffhausen","1010","659","747","526","5157","1987","2268","2160"
"schaffhausen","1015","694","709","482","4990","1820","2174","2086"
"schaffhausen","1020","728","649","504","4819","1649","2076","2010"
"schaffhausen","1025","762","889","575","4643","1473","1974","1933"
"schaffhausen","1030","797","807","690","4465","1295","1868","1855"
"schaffhausen","1035","831","842","711","4284","1114","1759","1776"
"schaffhausen","1040","865","837","690","4101","931","1646","1696"
"schaffhausen","1045","900","836","709","3917","747","1529","1617"
"schaffhausen","1050","934","636","546","3733","563","1409","1538"
"schaffhausen","1055","960","465","464","3550","380","1291","1459"
"schaffhausen","1060","969","574","581","3369","199","1181","1382"
"schaffhausen","1065","965","393","718","3190","20","1079","1306"
"schaffhausen","1070","953","304","759","3014","-156","983","1232"
"schaffhausen","1075","933","340","884","2842","-328","893","1159"
"schaffhausen","1080","908","411","787","2675","-495","809","1089"
"schaffhausen","1085","879","406","807","2512","-658","729","1021"
"schaffhausen","1090","848","401","847","2355","-815","655","955"
"schaffhausen","1095","816","490","926","2204","-966","584","892"
"schaffhausen","1100","783","526","1027","2059","-1111","517","832"
"schaffhausen","1105","750","516","1043","1920","-1250","455","775"
"schaffhausen","1110","716","476","1025","1788","-1382","395","720"
"schaffhausen","1115","682","746","1000","1662","-1508","340","669"
"schaffhausen","1120","647","862","739","1544","-1626","288","620"
"schaffhausen","1125","613","673","754","1431","-1739","241","574"
"schaffhausen","1130","579","577","747","1325","-1845","196","531"
"schaffhausen","1135","544","868","648","1226","-1944","156","490"
"schaffhausen","1140","510","801","513","1133","-2037","119","452"
"schaffhausen","1145","475","931","462","1046","-2124","87","417"
"schaffhausen","1150","441","912","479","964","-2206","57","384"
"schaffhausen","1155","407","930","283","889","-2281","32","354"
"schaffhausen","1160","372","930","268","818","-2352","10","325"
"schaffhausen","1165","338","747","257","752","-2418","-8","299"
"schaffhausen","1170","303","664","156","692","-2478","-22","274"
"schaffhausen","1175","269","573","288","635","-2535","-32","252"
"schaffhausen","1180","235","573","288","583","-2587","-39","231"
"schaffhausen","1185","200","383","288","535","-2635","-42","212"
"schaffhausen","1190","166","220","278","491","-2679","-41","194"
"schaffhausen","1195","132","66","285","450","-2720","-37","178"
"schaffhausen","1200","97","45","214","412","-2758","-28","163"
"schaffhausen","1205","67","35","210","378","-2792","-20","149"
"schaffhausen","1210","46","26","70","346","-2824","-13","136"
"schaffhausen","1215","30","23","70","316","-2854","-8","124"
"schaffhausen","1220","19","12","70","290","-2880","-5","114"
"schaffhausen","1225","12","12","46","265","-2905","-3","104"
"schaffhausen","1230","7","12","33","242","-2928","-1","95"
"schaffhausen","1235","4","9","33","221","-2949","0","87"
"schaffhausen","1240","3","0","33","202","-2968","0","79"
"schaffhausen","1245","2","0","33","185","-2985","0","72"
"schaffhausen","1250","1","0","33","169","-3001","0","66"
"schaffhausen","1255","0","0","24","154","-3016","0","60"
"schaffhausen","1260","0","0","0","141","-3029","0","55"
"schaffhausen","1265","0","0","0","129","-3041","0","50"
"schaffhausen","1270","0","0","0","118","-3052","0","46"
"schaffhausen","1275","0","0","0","107","-3063","0","42"
"schaffhausen","1280","0","0","0","98","-3072","0","38"
"schaffhausen","1285","0","0","0","90","-3080","0","35"
"schaffhausen","1290","0","0","0","82","-3088","0","32"
"schaffhausen","1295","0","0","0","75","-3095","0","29"
"schaffhausen","1300","0","0","0","68","-3102","0","26"
"schaffhausen","1305","0","0","0","62","-3108","0","24"
"schaffhausen","1310","0","0","0","57","-3113","0","22"
"schaffhausen","1315","0","0","0","52","-3118","0","20"
"schaffhausen","1320","0","0","0","47","-3123","0","18"
"schaffhausen","1325","0","0","0","43","-3127","0","17"
"schaffhausen","1330","0","0","0","39","-3131","0","15"
"schaffhausen","1335","0","0","0","36","-3134","0","14"
"schaffhausen","1340","0","0","0","33","-3137","0","13"
"schaffhausen","1345","0","0","0","30","-3140","0","12"
"schaffhausen","1350","0","0","0","27","-3143","0","11"
"schaffhausen","1355","0","0","0","25","-3145","0","10"
"schaffhausen","1360","0","0","0","23","-3147","0","9"
"schaffhausen","1365","0","0","0","21","-3149","0","8"
"schaffhausen","1370","0","0","0","19","-3151","0","7"
"schaffhausen","1375","0","0","0","17","-3153","0","7"
"schaffhausen","1380","0","0","0","16","-3154","0","6"
"schaffhausen","1385","0","0","0","14","-3156","0","6"
"schaffhausen","1390","0","0","0","13","-3157","0","5"
"schaffhausen","1395","0","0","0","12","-3158","0","5"
"schaffhausen","1400","0","0","0","11","-3159","0","4"
"schaffhausen","1405","0","0","0","10","-3160","0","4"
"schaffhausen","1410","0","0","0","9","-3161","0","3"
"schaffhausen","1415","0","0","0","8","-3162","0","3"
"schaffhausen","1420","0","0","0","8","-3162","0","3"
"schaffhausen","1425","0","0","0","7","-3163","0","3"
"schaffhausen","1430","0","0","0","6","-3164","0","2"
"schaffhausen","1435","0","0","0","6","-3164","0","2"
"schaffhausen","1440","0","0","0","5","-3165","0","2"
"la-chaux-de-fonds","0","0","0","0","0","-3188","0","0"
"la-chaux-de-fonds","5","0","0","0","0","-3188","0","0"
"la-chaux-de-fonds","10","0","0","0","0","-3188","0","0"
"la-chaux-de-fonds","15","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","20","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","25","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","30","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","35","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","40","0","0","0","1","-3187","0","0"
"la-chaux-de-fonds","45","0","0","0","1","-3187","0","1"
"la-chaux-de-fonds","50","0","0","0","1","-3187","0","1"
"la-chaux-de-fonds","55","0","0","0","1","-3187","0","1"
"la-chaux-de-fonds","60","0","0","0","1","-3187","0","1"
"la-chaux-de-fonds","65","0","0","0","2","-3186","0","1"
"la-chaux-de-fonds","70","0","0","0","2","-3186","0","1"
"la-chaux-de-fonds","75","0","0","0","2","-3186","0","1"
"la-chaux-de-fonds","80","0","0","0","2","-3186","0","1"
"la-chaux-de-fonds","85","0","0","0","2","-3186","0","1"
"la-chaux-de-fonds","90","0","0","0","3","-3185","0","1"
"la-chaux-de-fonds","95","0","0","0","3","-3185","0","2"
"la-chaux-de-fonds","100","0","0","0","3","-3185","0","2"
"la-chaux-de-fonds","105","0","0","0","4","-3184","0","2"
"la-chaux-de-fonds","110","0","0","0","4","-3184","0","2"
"la-chaux-de-fonds","115","0","0","0","5","-3183","0","2"
"la-chaux-de-fonds","120","0","0","0","5","-3183","0","3"
"la-chaux-de-fonds","125","0","0","0","6","-3182","0","3"
"la-chaux-de-fonds","130","0","0","0","7","-3181","0","3"
"la-chaux-de-fonds","135","0","0","0","7","-3181","0","4"
"la-chaux-de-fonds","140","0","0","0","8","-3180","0","4"
